StudentID,Age,Gender,SocioeconomicStatus,ParentalEducation,LanguageBackground,PriorGPA
2477,24,Female,Medium,Bachelors,Native,2.526711944859961
2478,22,Female,High,Bachelors,ESL,3.0245024168898285
2479,29,Male,Low,Below_Secondary,Native,3.3046633846786633
2480,26,Female,Low,Masters_Plus,Bilingual,3.5265654577979832
2481,21,Male,High,Bachelors,Native,2.626596605167059
2482,28,Female,High,Secondary,Bilingual,4.0
2483,20,Male,Medium,Secondary,ESL,2.773388271639607
2484,21,Female,Medium,Secondary,Native,3.509926541767064
2485,22,Female,High,Masters_Plus,Native,3.0020364904587313
2486,30,Male,Low,Masters_Plus,Native,2.5874116619516467
2487,23,Male,Medium,Masters_Plus,Native,1.6218393525221773
2488,20,Male,High,Bachelors,Native,2.056684842465563
2489,19,Non-binary,Medium,Secondary,Bilingual,3.50604132358955
2490,30,Male,Medium,Secondary,Native,3.251402377629736
2491,21,Male,Medium,Secondary,Native,3.1555914552434405
2492,22,Female,Medium,Secondary,Native,3.7324919459820984
2493,21,Female,Low,Bachelors,Native,2.212471123915383
2494,28,Female,High,Masters_Plus,Native,2.51678352690358
2495,30,Female,Medium,Masters_Plus,Bilingual,2.5573802287219545
2496,29,Male,High,Secondary,ESL,1.9967501553384452
2497,20,Female,High,Bachelors,Native,2.320502303195027
2498,25,Male,Low,Bachelors,Native,2.156500137935751
2499,27,Male,Low,Secondary,Native,1.858083819651037
2500,21,Female,Medium,Bachelors,Native,2.261844764773193
2501,19,Female,Medium,Secondary,Native,2.760506648855596
2502,19,Male,Medium,Masters_Plus,Bilingual,3.87226054443199
2503,18,Female,Medium,Bachelors,Native,2.1884514203367798
2504,30,Male,Medium,Bachelors,Native,3.4440776548865077
2505,21,Male,Low,Secondary,Bilingual,2.9327093460915985
2506,27,Female,Medium,Secondary,Bilingual,3.062182256273157
2507,26,Male,Medium,Secondary,Native,2.886871893718867
2508,28,Male,Medium,Bachelors,Bilingual,1.6878968619390402
2509,24,Female,Low,Masters_Plus,ESL,2.169002310618172
2510,29,Non-binary,Medium,Secondary,Native,3.144147730761141
2511,27,Male,Low,Bachelors,Native,2.827713936660719
2512,24,Female,Medium,Secondary,Native,1.8125778523418472
2513,30,Female,Medium,Secondary,Bilingual,2.6695171920407694
2514,24,Female,Low,Bachelors,Native,3.155417570775265
2515,25,Female,Medium,Bachelors,ESL,2.0477039577584364
2516,18,Male,Medium,Secondary,Bilingual,2.5620175287225218
2517,27,Male,Low,Secondary,Native,3.7110188765431777
2518,30,Male,Low,Secondary,Native,3.1535899089375437
2519,27,Female,High,Secondary,Native,3.7519965174013996
2520,25,Female,Medium,Masters_Plus,Native,2.574191824847291
2521,21,Female,High,Bachelors,ESL,3.449011046004065
2522,21,Non-binary,Medium,Below_Secondary,Native,2.1810562351336853
2523,21,Male,Medium,Secondary,Native,3.298194798327163
2524,23,Male,Medium,Masters_Plus,Native,2.3710255010507275
2525,24,Male,Medium,Bachelors,Native,3.0742955522655855
2526,23,Male,Medium,Bachelors,Native,3.104623125266435
2527,18,Male,Medium,Below_Secondary,Native,3.2129400051096524
2528,29,Male,Medium,Masters_Plus,Native,2.1951450008414937
2529,25,Female,Low,Secondary,Native,2.9898578727921916
2530,30,Female,Low,Bachelors,Native,2.815054812935175
2531,27,Female,Medium,Masters_Plus,Bilingual,3.552652247003479
2532,28,Female,Medium,Below_Secondary,Native,2.415911531363698
2533,30,Male,Medium,Secondary,Native,2.0162843216638433
2534,24,Female,High,Below_Secondary,Native,1.8128047012034103
2535,23,Female,Medium,Secondary,Native,2.628591865533391
2536,23,Female,Low,Secondary,ESL,2.543875671495007
2537,22,Male,Medium,Masters_Plus,Native,2.6196260891150107
2538,23,Male,High,Secondary,Bilingual,2.62242259089483
2539,29,Male,Low,Bachelors,Native,3.6366494020752937
2540,26,Female,Medium,Masters_Plus,Native,2.7117909660259687
2541,27,Female,Medium,Masters_Plus,Bilingual,3.4787715800158376
2542,26,Female,Low,Bachelors,Native,3.030568473596918
2543,27,Male,Medium,Secondary,Bilingual,2.252327756204828
2544,25,Female,Low,Below_Secondary,Native,2.805079300811944
2545,27,Female,High,Below_Secondary,Native,3.727315925355474
2546,26,Male,Medium,Bachelors,Bilingual,3.409101171598934
2547,30,Male,Medium,Below_Secondary,Native,3.521505398233726
2548,27,Female,Medium,Secondary,Bilingual,3.102895587807427
2549,25,Male,Medium,Below_Secondary,Native,2.513641686638112
2550,25,Female,Medium,Bachelors,Bilingual,3.784030624088808
2551,18,Non-binary,Low,Secondary,Native,3.1356924312976866
2552,27,Female,Medium,Below_Secondary,Bilingual,3.3585411819774764
2553,28,Female,Low,Secondary,ESL,2.8651220043735393
2554,22,Female,Medium,Bachelors,Native,2.1799681153017323
2555,21,Female,Low,Bachelors,Native,3.0369682449165536
2556,19,Male,Medium,Secondary,ESL,3.816368849414875
2557,25,Male,Low,Bachelors,Native,3.284952195189255
2558,20,Male,High,Below_Secondary,Native,3.132301196981922
2559,21,Female,Medium,Below_Secondary,ESL,2.284067228358238
2560,29,Male,Medium,Below_Secondary,Bilingual,3.713826239194782
2561,24,Male,High,Bachelors,Native,3.6083441614526732
2562,27,Male,Medium,Bachelors,Native,1.7306458570884633
2563,26,Female,High,Below_Secondary,Native,3.3573492843131536
2564,19,Non-binary,Low,Bachelors,Native,2.650326511910789
2565,20,Non-binary,Medium,Secondary,Native,2.9750060796433835
2566,21,Female,Medium,Masters_Plus,Bilingual,2.309443703292094
2567,27,Female,High,Bachelors,Native,2.8724606265247106
2568,18,Female,Medium,Bachelors,ESL,2.1398309371916566
2569,24,Female,High,Bachelors,Bilingual,2.318056073067777
2570,19,Female,Medium,Masters_Plus,ESL,3.1106171663186584
2571,22,Male,High,Masters_Plus,Native,2.3459071543383883
2572,18,Female,Medium,Bachelors,Native,3.0573469090267773
2573,20,Male,Low,Secondary,Native,2.865831910086744
2574,29,Male,High,Secondary,Native,4.0
2575,19,Female,High,Secondary,Native,2.4119210757006067
2576,18,Male,Medium,Bachelors,Bilingual,2.598268506401463
2577,24,Male,Low,Secondary,Native,2.370107850069171
2578,22,Female,Low,Masters_Plus,Native,3.65783626683664
2579,18,Male,Medium,Secondary,Native,2.8638837302711337
2580,23,Female,Low,Bachelors,Bilingual,2.7031708626614748
2581,22,Female,Medium,Secondary,ESL,3.262179557220733
2582,20,Female,Medium,Bachelors,Native,2.2779042305443533
2583,29,Female,Medium,Secondary,Native,1.9947008870708531
2584,24,Female,Low,Bachelors,ESL,2.971089419942959
2585,28,Female,Medium,Secondary,Native,2.8972756558896977
2586,27,Female,Medium,Secondary,Bilingual,2.358114254158319
2587,26,Female,Medium,Masters_Plus,Native,3.013366361797607
2588,30,Female,Medium,Below_Secondary,Native,3.9099173184320453
2589,30,Female,Medium,Secondary,Native,3.068586184118274
2590,26,Male,Medium,Secondary,Bilingual,1.6106770687537513
2591,26,Male,High,Masters_Plus,Native,3.650264323691218
2592,19,Female,Medium,Secondary,Native,3.9936144523675603
2593,20,Male,High,Bachelors,Native,3.1174799951555996
2594,24,Male,Medium,Secondary,Native,2.902791892094701
2595,22,Female,Medium,Secondary,ESL,1.8715162297564687
2596,19,Male,Low,Masters_Plus,Bilingual,2.280668838115239
2597,20,Male,Medium,Secondary,Native,2.615837722258262
2598,27,Non-binary,Medium,Bachelors,ESL,2.359335344097774
2599,23,Female,Medium,Secondary,Native,2.494355613495467
2600,30,Male,Medium,Secondary,Native,2.874103064286508
2601,24,Non-binary,Medium,Bachelors,Bilingual,2.3892746012812487
2602,26,Non-binary,Medium,Bachelors,Native,3.711674847903514
2603,18,Male,Medium,Bachelors,Native,2.844663382026007
2604,28,Male,Medium,Bachelors,Native,3.1027226258594824
2605,24,Female,High,Secondary,Bilingual,3.105580251500891
2606,25,Female,Medium,Secondary,Native,3.0295882406186116
2607,29,Female,Medium,Below_Secondary,Native,2.8284718696483884
2608,20,Female,Medium,Bachelors,Bilingual,3.399682120958868
2609,21,Female,High,Bachelors,Bilingual,3.525505358481859
2610,27,Male,Medium,Secondary,Bilingual,1.5620616388258364
2611,23,Female,Medium,Secondary,Native,1.9377119658285147
2612,27,Male,Low,Below_Secondary,Native,2.474321650412758
2613,24,Female,Medium,Masters_Plus,Native,2.130653270732078
2614,30,Female,Medium,Bachelors,Bilingual,2.3589618516983144
2615,21,Male,Medium,Secondary,Bilingual,2.5283024486082084
2616,25,Female,High,Secondary,ESL,2.645855256238476
2617,22,Male,Medium,Secondary,Native,1.9053092515572727
2618,18,Male,Medium,Bachelors,Native,2.5514577878899263
2619,21,Female,Medium,Bachelors,Native,3.653605558943986
2620,20,Male,Medium,Secondary,Native,2.6491619977520924
2621,26,Female,Medium,Masters_Plus,Native,3.1551869582178265
2622,25,Male,Medium,Bachelors,ESL,2.7596165889809856
2623,18,Female,Medium,Below_Secondary,Native,2.8689302478551553
2624,28,Female,Low,Bachelors,Native,2.730696213493798
2625,23,Female,Medium,Secondary,Bilingual,3.245795405985147
2626,26,Female,Medium,Masters_Plus,Native,2.3074695446199693
2627,24,Female,Medium,Secondary,Bilingual,2.9026293112455654
2628,21,Male,Medium,Secondary,Native,2.453814433816643
2629,30,Male,Low,Bachelors,Native,3.2021211165520405
2630,18,Male,Low,Bachelors,Native,2.1352215550710696
2631,29,Male,Medium,Secondary,Native,3.1903310892380823
2632,19,Female,Medium,Masters_Plus,Native,2.9251331812528334
2633,29,Male,Medium,Secondary,Native,2.041175773552226
2634,22,Female,Medium,Secondary,Native,3.8476719288685928
2635,29,Female,High,Masters_Plus,Native,3.1347037012112335
2636,28,Male,Medium,Below_Secondary,Native,2.1485974409716015
2637,22,Female,Low,Secondary,Native,2.8940477359404344
2638,25,Male,Medium,Bachelors,Native,1.816403249597138
2639,23,Female,Low,Secondary,Bilingual,1.7713345146770423
2640,25,Male,High,Masters_Plus,ESL,3.5177490617499254
2641,19,Female,Low,Secondary,Bilingual,2.079944266943399
2642,20,Non-binary,Medium,Bachelors,Native,3.2724029802631
2643,23,Male,Low,Secondary,Bilingual,3.5003536975939156
2644,29,Male,High,Secondary,Native,2.2095837719644877
2645,30,Female,Medium,Bachelors,Native,4.0
2646,27,Male,High,Bachelors,Native,2.8556325899945656
2647,20,Female,Low,Bachelors,Bilingual,2.8290146821934616
2648,23,Female,Low,Secondary,Bilingual,2.201070248887184
2649,23,Male,Low,Bachelors,ESL,2.211916770992472
2650,19,Female,High,Secondary,Native,1.4836281871960764
2651,24,Female,High,Bachelors,ESL,2.3338876362991416
2652,29,Female,Low,Bachelors,Native,3.4997574944349688
2653,19,Female,Low,Below_Secondary,Native,2.1890676570876866
2654,23,Male,Medium,Bachelors,ESL,2.2412545556040273
2655,18,Male,Low,Below_Secondary,Native,2.028263146701404
2656,20,Non-binary,Low,Bachelors,Native,1.9832415546282733
2657,19,Female,Low,Bachelors,Native,3.3325452195480323
2658,24,Male,Low,Below_Secondary,Bilingual,2.071089067938905
2659,21,Female,Medium,Masters_Plus,Native,2.7209544155816094
2660,25,Male,Low,Secondary,Native,2.5868261199903944
2661,23,Male,Medium,Masters_Plus,Native,3.373970501707704
2662,29,Female,High,Below_Secondary,Native,2.2982241215608563
2663,27,Male,Medium,Masters_Plus,ESL,2.541438905799982
2664,21,Female,Medium,Below_Secondary,Native,2.1445461225407456
2665,22,Male,Low,Secondary,Native,2.4158587146303976
2666,30,Female,Medium,Masters_Plus,Native,2.2591821777703087
2667,30,Male,Medium,Secondary,Native,2.713174283435213
2668,26,Female,Medium,Below_Secondary,Native,3.7605164873988737
2669,24,Female,Low,Bachelors,Native,2.6778854704770816
2670,27,Male,High,Bachelors,ESL,3.504843914220106
2671,26,Female,Low,Bachelors,Native,3.367005340624253
2672,24,Male,Medium,Below_Secondary,Native,2.7744374790280006
2673,29,Male,High,Bachelors,Native,3.3769241103395453
2674,18,Female,Medium,Secondary,Native,2.938403129588315
2675,29,Male,Medium,Masters_Plus,Native,1.94269004816499
2676,25,Female,High,Bachelors,Native,2.776671018635902
2677,21,Female,Medium,Bachelors,ESL,2.9235724611052607
2678,20,Female,Low,Secondary,Native,3.857781036521869
2679,30,Male,High,Masters_Plus,Native,2.241004514320438
2680,24,Male,Medium,Bachelors,Native,3.0746950334770657
2681,29,Male,High,Masters_Plus,Native,2.061523959526199
2682,20,Female,Low,Secondary,Native,3.725749562251064
2683,25,Female,Medium,Bachelors,Native,3.5342259959275903
2684,23,Female,Medium,Bachelors,Native,2.0806459948241462
2685,22,Male,High,Below_Secondary,Native,3.844689473978165
2686,21,Male,Medium,Secondary,Bilingual,3.4462537205554398
2687,25,Male,Low,Secondary,Native,3.559123414988714
2688,25,Male,Medium,Secondary,Native,3.741936029845415
2689,29,Male,Low,Secondary,ESL,3.4757013454836305
2690,18,Male,Medium,Secondary,Native,2.5982293795006024
2691,26,Male,High,Bachelors,Bilingual,3.7013914411446853
2692,22,Male,Medium,Bachelors,Native,2.2640482578457783
2693,21,Male,Medium,Below_Secondary,Native,2.334772671081992
2694,23,Male,Low,Bachelors,Native,2.526793500151795
2695,23,Male,Medium,Masters_Plus,Native,3.0001508387183975
2696,19,Male,Medium,Secondary,Native,2.2492879443906637
2697,25,Female,Medium,Secondary,Bilingual,2.081341010600204
2698,24,Male,Low,Bachelors,Bilingual,2.250360770059007
2699,18,Male,Medium,Bachelors,Bilingual,2.5820943434857515
2700,22,Male,Low,Bachelors,ESL,2.842291734061946
2701,29,Male,Medium,Bachelors,ESL,2.3432731011088643
2702,23,Male,Low,Below_Secondary,Native,2.0731038087520233
2703,21,Male,High,Bachelors,Bilingual,3.0338875674905657
2704,19,Female,Low,Secondary,Native,3.8829920348441025
2705,30,Male,Medium,Secondary,Bilingual,2.5512080033206934
2706,21,Male,Medium,Below_Secondary,Bilingual,3.3351693301005607
2707,18,Female,Medium,Secondary,Native,2.801263150823903
2708,24,Male,Medium,Bachelors,Native,3.182393498626309
2709,19,Male,Medium,Bachelors,ESL,3.289184685859361
2710,30,Female,Medium,Masters_Plus,Native,2.8029158125261646
2711,19,Female,Medium,Secondary,Native,2.210028337094175
2712,26,Male,Low,Masters_Plus,Native,2.061781935640799
2713,22,Female,Medium,Bachelors,Native,3.4900752128837524
2714,19,Male,Medium,Secondary,Native,3.1783336801017277
2715,28,Male,Low,Masters_Plus,Native,3.387817662364588
2716,26,Female,Low,Bachelors,Native,3.2057878277898006
2717,26,Male,High,Secondary,ESL,3.443311606571738
2718,18,Male,High,Masters_Plus,Native,2.933171847261313
2719,28,Female,Medium,Bachelors,Native,1.888380176850504
2720,20,Female,Medium,Bachelors,Native,2.9687666971970943
2721,21,Male,Medium,Masters_Plus,Native,3.875945028395313
2722,24,Female,Medium,Secondary,ESL,3.0107030667738943
2723,27,Male,Low,Bachelors,Bilingual,2.0622830501626543
2724,21,Female,High,Bachelors,Native,3.240865841185205
2725,19,Male,Low,Secondary,Native,4.0
2726,24,Male,High,Below_Secondary,Native,2.4650371165568967
2727,23,Male,Medium,Bachelors,Native,2.9956126957495615
2728,20,Male,Medium,Below_Secondary,Native,3.0852154049396248
2729,23,Male,Low,Bachelors,Native,2.9221673226353344
2730,28,Female,High,Masters_Plus,ESL,3.2786255810365557
2731,23,Female,Medium,Secondary,Native,2.556895143085935
2732,29,Male,Medium,Below_Secondary,Native,3.176066665405133
2733,22,Male,High,Secondary,Native,3.5004697483702
2734,21,Male,Low,Bachelors,Native,2.658519133547893
2735,27,Female,Medium,Masters_Plus,Native,3.2833356366451776
2736,29,Female,Medium,Bachelors,Native,2.5728818256205734
2737,18,Non-binary,Medium,Below_Secondary,ESL,1.9738399778263667
2738,27,Female,Medium,Bachelors,Native,1.9721487992707434
2739,23,Male,Medium,Bachelors,Native,3.076716352648905
2740,19,Male,Medium,Secondary,Native,1.6743024275317033
2741,30,Female,Medium,Bachelors,Bilingual,2.8556294894366303
2742,20,Female,Medium,Secondary,Native,2.3255820994516556
2743,25,Male,Low,Bachelors,Native,1.483641732665528
2744,27,Male,High,Secondary,Bilingual,3.2094710172510306
2745,23,Female,High,Secondary,Native,1.9580818819535786
2746,20,Male,Medium,Masters_Plus,ESL,4.0
2747,24,Male,Medium,Bachelors,Native,3.782313517192695
2748,21,Female,Medium,Secondary,Native,2.760124569855332
2749,26,Male,Medium,Masters_Plus,Native,1.5942640368087238
2750,22,Male,Medium,Bachelors,Native,2.9775030588971085
2751,20,Female,Low,Secondary,Bilingual,3.900720245592831
2752,19,Female,Medium,Bachelors,Native,3.4370006789583427
2753,28,Non-binary,Medium,Masters_Plus,Native,3.4750281518032593
2754,19,Male,Low,Bachelors,ESL,3.726107920829576
2755,20,Male,Medium,Secondary,Bilingual,2.047910220733055
2756,19,Female,Medium,Bachelors,Native,3.45187652893208
2757,21,Female,Medium,Bachelors,Native,3.9646117513799886
2758,19,Male,Medium,Bachelors,Native,2.4281518446777866
2759,27,Female,High,Secondary,Bilingual,2.5587607524651443
2760,26,Male,Medium,Bachelors,Bilingual,3.731815766073575
2761,19,Male,Medium,Below_Secondary,Native,3.6368259929281543
2762,26,Male,Low,Bachelors,Native,2.2779896659668664
2763,30,Male,Low,Masters_Plus,Native,2.023565872308776
2764,23,Male,Medium,Secondary,Native,2.73145786984123
2765,18,Female,Medium,Secondary,Bilingual,1.9160371362242248
2766,21,Female,Medium,Bachelors,Native,2.2846210669569342
2767,18,Female,Medium,Bachelors,Native,2.390060734835251
2768,23,Male,Medium,Secondary,Native,3.4741771348558443
2769,30,Male,Medium,Bachelors,Native,3.63676040229722
2770,21,Male,Medium,Masters_Plus,Native,3.4768453470199585
2771,20,Male,High,Bachelors,ESL,2.305640917935488
2772,20,Female,Medium,Bachelors,Bilingual,2.7486128298127235
2773,26,Female,Low,Secondary,Native,2.5286846412387263
2774,23,Female,Medium,Masters_Plus,Bilingual,2.9279614395655678
2775,26,Male,Medium,Secondary,Bilingual,3.2509441033293554
2776,30,Male,Medium,Secondary,Native,2.5141355090938564
2777,22,Female,Low,Secondary,Native,2.191213546536302
2778,19,Male,Medium,Bachelors,Native,3.7441674000285214
2779,25,Female,Low,Masters_Plus,Native,3.4441808897490978
2780,22,Non-binary,High,Below_Secondary,Bilingual,3.003736910305105
2781,19,Male,Medium,Bachelors,Native,2.161820647884325
2782,21,Female,Medium,Bachelors,ESL,3.3199400715126695
2783,26,Female,Medium,Bachelors,Bilingual,2.6983324008271126
2784,21,Male,Low,Bachelors,Native,1.4675865409460889
2785,30,Female,Low,Secondary,Bilingual,2.4842251179672497
2786,29,Male,High,Secondary,Native,3.0750509173090084
2787,29,Male,Low,Masters_Plus,Native,2.6703089625927627
2788,29,Female,Low,Secondary,Native,3.105635939490388
2789,30,Female,High,Secondary,Native,3.079910711513187
2790,21,Male,Medium,Bachelors,Native,2.144009114829376
2791,19,Male,Medium,Masters_Plus,Bilingual,3.210432340443999
2792,30,Female,Low,Bachelors,ESL,3.2651524348777383
2793,29,Female,Medium,Secondary,Native,2.7816943245155605
2794,23,Female,Medium,Secondary,Native,2.808907341265247
2795,30,Male,Medium,Bachelors,Native,2.8060431282291196
2796,28,Female,Low,Below_Secondary,Bilingual,3.7076379825203265
2797,19,Male,Medium,Secondary,Native,3.02954927491481
2798,29,Female,Medium,Secondary,ESL,2.874979713972966
2799,24,Male,Medium,Bachelors,Bilingual,3.082097793263867
2800,20,Female,Medium,Secondary,Native,3.06935334031865
2801,20,Male,Low,Secondary,ESL,2.740687216439938
2802,22,Male,Low,Below_Secondary,ESL,1.9988649830261613
2803,20,Male,Medium,Below_Secondary,Native,2.865229161231678
2804,19,Male,Medium,Secondary,Native,3.1544661686727378
2805,27,Female,High,Bachelors,Bilingual,2.974400803733142
2806,26,Female,Medium,Bachelors,ESL,2.501021012495661
2807,19,Female,Medium,Secondary,Bilingual,2.6827372202315134
2808,28,Male,High,Secondary,Native,3.395762912489532
2809,19,Female,Low,Secondary,Bilingual,1.7886179688904502
2810,30,Female,Medium,Secondary,Native,2.353751403575923
2811,25,Male,Medium,Below_Secondary,ESL,2.879077296159505
2812,26,Male,Low,Below_Secondary,Native,3.4237837688227115
2813,24,Female,Medium,Secondary,ESL,3.888871049686357
2814,20,Female,Medium,Masters_Plus,Native,3.333703835695275
2815,26,Female,Medium,Secondary,ESL,2.444338805987859
2816,20,Male,Medium,Masters_Plus,Native,1.7429221763609246
2817,22,Female,Medium,Secondary,Bilingual,3.920775383212008
2818,26,Male,Low,Secondary,ESL,2.2950353508254135
2819,29,Female,Medium,Bachelors,Native,2.887569974294291
2820,20,Female,Medium,Below_Secondary,Bilingual,2.729854210594895
2821,24,Male,High,Secondary,Native,2.7585435196494577
2822,29,Female,Low,Masters_Plus,Native,2.100322468964972
2823,18,Male,Low,Bachelors,ESL,3.8776510730725477
2824,21,Non-binary,Medium,Below_Secondary,Native,2.2750825655952283
2825,21,Male,High,Below_Secondary,Bilingual,2.8951939667969566
2826,24,Male,Medium,Masters_Plus,Bilingual,2.5329148518528735
2827,25,Male,Medium,Masters_Plus,Native,3.1682130150684555
2828,18,Male,High,Secondary,Native,2.674466269709371
2829,22,Male,High,Secondary,Native,2.6121086086882435
2830,24,Female,Medium,Bachelors,Native,3.4523084746449966
2831,29,Female,Medium,Secondary,ESL,2.6059396395867767
2832,21,Female,Low,Secondary,Bilingual,3.6465708886832067
2833,30,Male,High,Bachelors,Native,2.0599398622747653
2834,21,Female,Medium,Secondary,Native,2.6503690174847803
2835,21,Male,High,Bachelors,Bilingual,2.284177588562949
2836,29,Female,Low,Masters_Plus,Native,2.818482393615941
2837,23,Male,Medium,Bachelors,Native,1.976027006519407
2838,24,Female,Medium,Secondary,Native,3.1717217252715892
2839,19,Female,Medium,Secondary,ESL,3.23149372807987
2840,22,Female,Low,Secondary,Native,3.7037207933843623
2841,21,Male,Medium,Secondary,Native,3.308446295634747
2842,30,Male,Medium,Secondary,ESL,3.301652420066941
2843,20,Male,Medium,Secondary,Native,3.2084334528415654
2844,24,Female,Low,Below_Secondary,ESL,2.669168170162252
2845,28,Female,Medium,Secondary,Native,3.7713306044790533
2846,29,Male,Medium,Secondary,Native,3.1325951178276146
2847,23,Female,Low,Bachelors,Native,4.0
2848,24,Female,Medium,Bachelors,Native,3.852258150412419
2849,22,Female,High,Secondary,Native,3.0079677901430655
2850,30,Male,Medium,Bachelors,Native,3.0373575035116134
2851,23,Male,Medium,Bachelors,Native,3.299201343747199
2852,22,Male,Medium,Secondary,Native,3.7502814442795263
2853,24,Female,Medium,Below_Secondary,Bilingual,1.8790428151758087
2854,19,Male,Low,Bachelors,Bilingual,3.587447295278119
2855,28,Female,High,Secondary,ESL,3.023933895418646
2856,22,Female,High,Below_Secondary,Native,3.4481850089236463
2857,23,Female,Medium,Masters_Plus,ESL,2.3684319141227834
2858,23,Female,Medium,Secondary,Native,2.3413669718252423
2859,22,Male,Medium,Bachelors,Native,3.0036126669009082
2860,27,Male,Medium,Secondary,Native,3.385700354110987
2861,24,Female,Medium,Below_Secondary,Bilingual,2.061091809980511
2862,27,Male,Low,Below_Secondary,ESL,2.56079088930725
2863,25,Male,Medium,Bachelors,Native,2.0813733593472925
2864,24,Male,High,Secondary,Native,3.0508924259352006
2865,22,Male,Low,Secondary,Bilingual,3.9961461557036912
2866,18,Male,Low,Masters_Plus,Native,2.598971981724971
2867,30,Female,Medium,Secondary,Native,3.2706160444216867
2868,22,Female,High,Below_Secondary,Native,2.8729342815175345
2869,27,Female,Medium,Secondary,Native,3.0213527904351136
2870,19,Male,Medium,Bachelors,Native,2.442260140072616
2871,30,Male,Medium,Secondary,Bilingual,3.192841151519466
2872,22,Male,Medium,Below_Secondary,Native,2.679272562613731
2873,22,Female,Low,Secondary,Native,3.8750200357929927
2874,19,Male,Low,Below_Secondary,Native,2.4934640684573877
2875,22,Female,Medium,Bachelors,ESL,3.387261328132688
2876,30,Female,Medium,Bachelors,Native,3.984161686833985
2877,21,Male,High,Below_Secondary,Native,3.513208873020403
2878,18,Male,Medium,Secondary,Native,2.258549112441413
2879,20,Non-binary,Low,Secondary,Native,2.201590607259799
2880,18,Non-binary,Medium,Bachelors,Native,3.0719735317848147
2881,29,Male,Medium,Secondary,Native,2.8371020476323663
2882,28,Male,Low,Secondary,Native,3.1092835769936835
2883,22,Non-binary,High,Masters_Plus,Native,3.51714494256816
2884,21,Male,High,Below_Secondary,Native,2.852434621588642
2885,24,Male,Low,Masters_Plus,Bilingual,2.4227105937203364
2886,22,Male,Medium,Below_Secondary,ESL,2.9244981228677442
2887,27,Female,Low,Secondary,ESL,3.7116024262805762
2888,21,Male,Medium,Secondary,Bilingual,2.8214075702547694
2889,19,Male,Medium,Below_Secondary,Native,4.0
2890,21,Male,Medium,Below_Secondary,Bilingual,3.3310806937227344
2891,29,Female,High,Secondary,Bilingual,3.2739271154540885
2892,19,Non-binary,Low,Masters_Plus,Bilingual,2.4727715072443015
2893,25,Female,Medium,Secondary,Native,2.72487588800383
2894,20,Female,High,Bachelors,Native,3.1133944805403777
2895,26,Female,Medium,Bachelors,ESL,2.782171689102308
2896,30,Male,Low,Bachelors,ESL,3.556605394475108
2897,21,Male,Low,Bachelors,Native,2.927996980813271
2898,30,Female,Medium,Secondary,ESL,2.4461141389970305
2899,23,Male,High,Below_Secondary,Bilingual,3.0117708592414507
2900,27,Male,High,Secondary,Native,2.6073377257737764
2901,22,Female,High,Secondary,Native,3.235203142750735
2902,27,Male,High,Below_Secondary,Native,2.517158351690189
2903,30,Male,Medium,Below_Secondary,Native,3.9393384382194157
2904,18,Non-binary,High,Masters_Plus,ESL,1.9371173926168956
2905,26,Female,High,Masters_Plus,Native,2.635436285597064
2906,18,Male,Medium,Below_Secondary,Bilingual,2.946262583373765
2907,25,Non-binary,Medium,Secondary,Bilingual,2.547359626989395
2908,26,Female,Medium,Below_Secondary,Native,1.4858709312320164
2909,26,Female,Low,Secondary,Native,4.0
2910,18,Male,Low,Secondary,Bilingual,3.299100019304479
2911,19,Male,High,Masters_Plus,Native,2.1092153333496046
2912,29,Female,High,Below_Secondary,Bilingual,2.1952547566629974
2913,30,Female,Low,Secondary,Native,1.9792245168443237
2914,18,Female,Medium,Below_Secondary,Native,2.7749993880622443
2915,27,Male,High,Masters_Plus,Native,3.743849324512631
2916,19,Male,Medium,Masters_Plus,Native,2.6864601828956256
2917,27,Female,Medium,Bachelors,Native,2.586670590185931
2918,29,Male,Medium,Secondary,ESL,3.44162232355491
2919,25,Female,High,Secondary,Native,3.0537433953572797
2920,22,Male,High,Secondary,ESL,2.8268847519149745
2921,29,Male,Medium,Secondary,ESL,3.303282277321274
2922,28,Female,Low,Bachelors,ESL,1.8030855824558443
2923,24,Female,High,Secondary,Native,3.146157964260312
2924,19,Male,Low,Secondary,Bilingual,3.633462398862385
2925,25,Male,Medium,Bachelors,Native,2.1215121449990724
2926,28,Female,Low,Secondary,Native,2.6408379607985015
2927,23,Male,Medium,Bachelors,ESL,1.6945707829201502
2928,25,Female,Medium,Secondary,Native,2.604471499838137
2929,18,Non-binary,Low,Below_Secondary,ESL,2.4773406653873553
2930,18,Male,High,Secondary,Bilingual,3.888285799159898
2931,29,Female,Low,Masters_Plus,Native,2.587739971445576
2932,24,Male,High,Secondary,Native,3.042161467809422
2933,25,Female,High,Secondary,Bilingual,3.6710552846043223
2934,30,Male,Medium,Below_Secondary,Native,1.553667473754427
2935,20,Non-binary,Medium,Bachelors,Bilingual,2.9409540215958363
2936,22,Male,Medium,Bachelors,Native,2.2003561738293387
2937,29,Male,Medium,Secondary,Native,2.214578306111627
2938,18,Non-binary,Medium,Secondary,Native,2.3474455782269534
2939,24,Female,Medium,Masters_Plus,Native,2.5666976746601082
2940,22,Female,Medium,Bachelors,Native,2.243484354212879
2941,25,Male,Medium,Bachelors,Native,2.6131161296254612
