StudentID,LateSubmissions,SkippedQuestions,HelpRequests,AttendanceRate,AvgResponseTime
2471,1,1,4,45.723472041129085,37.98498025614523
2472,1,1,4,79.65475280646793,11.51396303389255
2473,2,2,6,91.77758626937081,275.13898093358466
2474,2,1,4,62.42802326687621,114.07752507371836
2475,3,2,7,55.60513290554591,78.48783848384875
2476,4,0,7,40.05651299882119,184.34060597400227
2477,2,2,9,74.19258237164308,55.17573376784405
2478,2,1,3,83.52706713783516,15.154982016689223
2479,2,2,5,76.65508144998772,10.0
2480,3,3,4,29.98089145846802,26.952132726187802
2481,0,1,5,76.43484009927349,27.89635351332659
2482,0,1,8,80.14967808052845,328.98509962147745
2483,0,2,7,79.59520003983629,22.60343784112419
2484,2,1,0,72.53421609558845,159.45137691893154
2485,1,0,5,76.96767516653017,243.99805910788228
2486,3,1,3,72.34251957962222,18.673224362344925
2487,3,1,3,61.332873053201666,144.54020735668087
2488,0,3,5,81.6809050701932,157.77588700868282
2489,0,1,4,84.01737473501156,35.509710719923994
2490,1,2,3,78.82317689250577,116.04999761951383
2491,1,2,4,68.0130522122279,311.3638727395828
2492,2,1,2,75.51285462454945,25.257974394766343
2493,1,1,5,76.98353002063045,70.33808281553345
2494,2,2,3,50.01441987599087,16.36097417237197
2495,2,1,7,30.405393745486265,85.69533798532805
2496,1,0,3,82.91029888756738,34.97026859418563
2497,1,2,4,77.8923781215745,38.246952804147604
2498,1,0,3,74.54786333315252,62.29195677565491
2499,5,2,8,65.81809531452515,10.0
2500,0,1,3,88.65719280830695,38.17522796513116
2501,0,1,10,70.45739148611916,38.029575113173706
2502,5,1,6,68.78397634722883,63.178108167896
2503,1,1,2,89.93781310544364,36.05860259566474
2504,2,1,4,54.927363162594474,191.358325646766
2505,1,3,6,46.64975176638188,391.80797180543806
2506,2,0,4,88.93502389925874,122.06387078059704
2507,4,2,5,67.96964704561961,206.59185368219343
2508,4,1,2,85.10255173285725,135.78774681919262
2509,0,0,2,75.41343784389386,69.10789837862389
2510,4,1,4,71.7587566063076,114.05829541528244
2511,3,2,4,85.48075760366046,135.97665639687085
2512,3,0,8,88.92346102773408,82.61090297473874
2513,2,2,10,56.21149059320678,64.43993377571279
2514,3,2,7,85.15830428232395,178.38072629841207
2515,1,1,9,65.433824673121,99.7910577996764
2516,0,3,6,57.2330399891196,221.92424088689376
2517,2,0,4,72.65743398649661,113.53619370333419
2518,0,1,7,87.92840574130042,163.00500997121304
2519,4,1,3,80.63721963300591,10.0
2520,0,1,5,81.36843548301552,183.23710819998385
2521,2,1,3,63.28168407049297,293.312954522456
2522,3,1,8,47.7934893984894,195.5236753951141
2523,0,1,4,71.17952179367212,117.29221803290862
2524,2,1,2,48.05295351223741,74.88223334929151
2525,2,0,3,80.73148293123356,46.9539031307685
2526,2,0,6,85.02300430692594,14.945605595332003
2527,2,1,6,87.96161219027826,88.10270213645212
2528,2,2,3,27.682114485581266,52.58770267792371
2529,0,1,7,72.06885843940168,19.03281832584249
2530,1,2,4,41.19716451127379,72.29984870709013
2531,2,1,5,77.52409523549986,10.80801564094978
2532,2,3,5,74.59254324943082,128.60189436243837
2533,3,1,4,62.57626409273931,50.18302194633746
2534,2,1,10,60.382407607369636,292.2643299221061
2535,2,4,6,83.21166767601652,143.3587379370511
2536,3,4,5,34.27577417286134,10.0
2537,2,4,6,71.25517187302582,11.648119045505872
2538,1,5,7,84.87810095901497,35.48413389117966
2539,1,0,6,67.18242418974306,10.0
2540,1,0,6,40.225872423425436,126.92866645682595
2541,2,4,3,62.73906749007314,44.98992784396571
2542,3,1,3,79.47549445221028,118.1487269397481
2543,1,0,0,84.45039853631276,19.943732435975676
2544,4,1,9,70.24247304609972,10.0
2545,5,1,9,40.660799754990734,33.48871191991575
2546,2,0,5,88.62421617327043,140.04317073658345
2547,3,1,10,89.96759996321715,117.76020351642819
2548,2,1,4,73.72136654958126,21.60538870079639
2549,6,0,6,71.46932144226066,33.604189110268905
2550,2,2,5,62.19115910616583,158.2269264625933
2551,5,2,4,85.11467356140099,107.98478777982633
2552,4,2,11,88.25448846587027,415.94614648845254
2553,1,2,5,49.61935478248429,39.86007887091122
2554,4,1,7,73.05097830807311,10.0
2555,3,2,5,45.67156489102489,78.19624477595725
2556,0,0,4,83.95016402633186,33.56338292651488
2557,0,1,5,78.65605271343692,71.06091564575988
2558,2,5,5,74.71647884795561,142.93473153046716
2559,2,3,9,80.6731062106602,80.78935386590754
2560,2,1,2,65.79088797052842,56.13612469359344
2561,1,1,3,62.159575826225165,11.102760072643498
2562,1,2,4,45.62505509455885,127.780799001835
2563,1,0,5,42.36804489331744,549.6550151549061
2564,3,0,10,70.33657448761684,37.547067210037724
2565,1,4,6,72.08183058380556,170.3629547881747
2566,1,1,4,73.9682581319039,27.413242893233438
2567,0,1,5,89.41411234257201,26.354797559759167
2568,0,1,4,45.09887859230952,314.9472209209515
2569,2,4,7,83.34223657545196,39.35552027558719
2570,2,1,7,65.61778001008803,10.0
2571,3,0,5,89.0314467230741,49.888971829470506
2572,0,0,6,64.82443610944198,274.0084005022162
2573,1,0,6,91.67072777318894,10.0
2574,5,2,5,65.15271352786128,66.35791341861743
2575,1,1,7,48.14733225305606,163.89880568508028
2576,1,4,6,55.08163348480453,92.37857942483525
2577,1,0,1,73.71881434699688,282.70492151446183
2578,0,1,3,67.26274563342209,36.12714145300905
2579,1,2,5,67.91179002087206,107.04802458774091
2580,2,0,3,67.81493612186111,150.64232728710275
2581,0,0,6,77.34327218453771,194.3325241022764
2582,1,1,6,85.28800904140313,32.47518374976438
2583,3,0,5,58.10894380896321,38.88796861699738
2584,4,2,5,86.82195371203333,133.79453259995947
2585,1,2,1,92.95572484569347,389.535985944296
2586,2,4,2,88.13792492330526,34.455042013994394
2587,2,3,5,35.43881033514427,10.0
2588,1,3,8,45.43011052200396,73.37763952541697
2589,3,1,3,65.53657848566654,78.55353103822213
2590,6,1,6,64.63467529166276,10.0
2591,2,2,6,59.505468637836515,17.827902592250815
2592,4,1,1,69.61770837303722,353.22382607163047
2593,3,1,5,53.98674886461483,154.90258481038452
2594,3,2,3,74.2880726962216,205.7748951010189
2595,1,1,7,75.4850060186822,194.53736688435546
2596,0,2,8,88.84944646345967,10.0
2597,2,1,7,95.80454421796784,35.87398039770794
2598,1,1,3,86.7427961535569,246.1969970591782
2599,1,0,3,76.82033694618269,16.25148251877804
2600,1,1,8,73.70767631819874,143.48190310484043
2601,1,1,1,50.74309948026753,174.23240582627827
2602,2,3,2,86.30001535169004,10.0
2603,2,3,5,45.70226858892244,145.75165537405218
2604,1,1,3,62.532804503630246,162.98438492284123
2605,0,1,6,88.9414487347037,10.0
2606,6,2,3,64.29437340288871,21.897186448607155
2607,0,2,6,58.161788735694685,57.738200995976044
2608,2,2,1,68.67981837071568,10.0
2609,1,5,0,70.59599178371518,41.47907236546648
2610,1,1,5,79.98721747862352,65.02266298370826
2611,2,2,4,26.718314082914535,10.0
2612,1,2,1,94.15627707323527,232.03803939415388
2613,3,4,2,80.95201439280795,160.77112261821134
2614,2,4,8,75.45193986991052,186.27867259060977
2615,2,1,7,87.6029409093966,73.35466990062734
2616,2,1,3,78.07638785812875,145.18385284453484
2617,1,2,7,65.34250209361335,157.9411697426244
2618,5,0,6,65.56256500711508,340.0998036454091
2619,2,3,1,75.27199601118355,62.516248621473835
2620,2,2,3,67.2212043309167,60.15648333617946
2621,1,4,8,85.43720276542949,10.0
2622,1,1,5,87.768363405072,91.39173889707338
2623,4,1,4,68.28461262446183,44.847053911847155
2624,0,1,9,93.84585028710312,86.37187885722314
2625,1,1,4,70.99209918206377,10.0
2626,1,2,6,73.00348710549972,306.7069394379207
2627,2,2,7,49.27227088768961,216.63435430192916
2628,1,4,4,64.55300487750695,301.29215733846326
2629,2,1,4,58.7463885809829,306.91587525564734
2630,0,0,2,76.13278862662408,141.26625521321313
2631,2,0,4,57.367548979740924,245.30063333965686
2632,1,3,5,76.82139017813522,575.4929164039237
2633,1,1,4,77.43363640752322,260.5600831493745
2634,2,4,3,58.85669233989681,132.96926491274374
2635,1,1,5,82.12899359581034,45.09606639826287
2636,2,1,6,76.84725260161667,214.66814321908885
2637,0,1,6,83.2404463204224,11.154597237533403
2638,0,1,3,69.42387269884439,33.727516688153244
2639,3,2,6,67.05200338508122,182.42100611497028
2640,4,4,2,69.67531292966846,123.79147851695402
2641,2,2,6,68.33968017831008,118.14426883668796
2642,2,0,4,58.157297269422756,66.73153156760523
2643,4,2,4,73.6457195661218,14.666567080107152
2644,3,2,5,65.39812875216728,322.9964069063146
2645,3,0,3,83.124247846698,383.93735516358
2646,3,0,3,57.09482668349849,34.610046193387
2647,3,2,3,65.26862936113693,59.934188511284184
2648,1,0,4,73.85579678780636,30.700216770631496
2649,4,5,9,70.43071939608811,299.31024623476446
2650,1,2,3,60.23652769510787,65.14612641197907
2651,0,0,3,52.9686538577913,90.13529183153078
2652,3,4,4,85.36431907529727,40.350904337905604
2653,2,2,6,77.17176761483616,128.72047948870167
2654,2,1,4,71.42794881928944,50.8103876730308
2655,1,0,3,80.34076169220803,188.36565151610205
2656,3,0,5,90.15332825610555,251.40788556176454
2657,2,1,6,73.53040548812942,162.66770816172073
2658,0,2,0,52.58632121554243,99.86533696594378
2659,3,1,4,81.08657547033862,43.66159427552955
2660,3,2,4,62.16476890186557,44.67071452275447
2661,3,0,5,55.002482471036515,113.83559399631899
2662,0,1,3,85.0693617866343,29.29348949916041
2663,3,2,6,82.02830286461477,29.736869666812822
2664,6,3,5,62.817145174447994,11.03744369366085
2665,2,4,0,75.94533223589136,64.59217651057034
2666,3,2,4,52.89074434674894,23.854041759614113
2667,3,0,4,57.143039810130766,56.155991402682616
2668,1,1,6,68.32355672365313,147.57382251088129
2669,0,0,4,76.25765708119351,33.35765126754162
2670,1,3,7,70.29619909883445,40.93229997166313
2671,2,0,7,62.32301704353517,119.52236791368824
2672,0,1,4,48.30680420678924,119.71820729890439
2673,0,7,4,63.73752498762414,10.0
2674,2,2,7,79.47910150115598,213.60417578440178
2675,2,2,5,63.13659719654642,115.56839158822002
2676,4,1,3,72.20184773742886,159.61074826483758
2677,3,2,4,75.80391882914424,574.2115191482646
2678,4,2,3,92.61049607797956,33.40188568794691
2679,2,0,5,82.48142226926709,146.6988493682338
2680,2,1,7,81.51703857949032,37.76945517004708
2681,0,2,4,94.86210378155624,123.8236476192657
2682,5,3,6,78.60508387670716,83.61297760664715
2683,3,4,5,85.08677103461125,347.16376154341174
2684,3,3,6,68.21418681107352,66.6481377328341
2685,1,5,6,66.01999748281305,240.88062731149907
2686,2,3,2,69.9852147196518,472.20374415320873
2687,2,2,6,55.79412594296558,89.34821966895454
2688,5,1,4,65.1625143261927,16.217008800474296
2689,0,2,3,78.3774086509642,266.38321922869477
2690,1,2,2,82.95949011220586,117.09193200272634
2691,1,1,5,79.61885426950772,13.507781712344805
2692,2,2,4,54.84309608615619,22.807218582765554
2693,2,0,5,80.741201734062,43.26780426614877
2694,1,1,10,73.20489217615889,56.706483506912114
2695,2,1,6,82.1900127685101,164.31487290191146
2696,1,2,5,53.89807593450083,10.894143339562863
2697,2,3,5,66.50204222906157,70.52128918540706
2698,2,2,9,78.31038479679702,198.82972608789623
2699,3,3,2,58.87787280025868,47.75431823817054
2700,1,2,2,45.73715087108038,159.59664623424692
2701,2,1,0,64.02293983627767,315.33239234250124
2702,2,1,3,47.51095818092093,85.03649384648041
2703,2,2,6,83.23463999298627,26.50136450605317
2704,4,1,1,77.7623910944254,87.36584732729807
2705,1,2,5,65.52648558834017,10.0
2706,2,1,7,56.039513711141566,600.0
2707,0,0,1,91.37658755619805,17.709763167682336
2708,1,1,3,51.04021148319109,140.26884680291036
2709,3,1,6,76.72008283619533,10.0
2710,3,0,9,62.80021495579887,104.59133679918459
2711,3,0,7,61.54558016939756,163.365444062317
2712,2,1,8,66.3905187325171,60.07709069205019
2713,1,1,4,62.00575843985323,202.34400683939094
2714,3,4,7,74.80721918738281,34.119389050332416
2715,1,0,3,72.39086526311189,17.644158513292343
2716,2,3,3,92.41402549633601,26.250517274094285
2717,0,2,3,78.4454781788142,21.64237422536856
2718,4,1,4,86.06416928270487,156.16609146616076
2719,3,1,7,70.35060789131289,168.41733161127777
2720,3,1,5,69.86026611431534,32.05088146482405
2721,1,3,7,68.62437809450284,240.9456554692322
2722,1,2,5,65.83547814993528,205.20316099286646
2723,0,2,11,77.78584920400475,186.70030268314412
2724,3,1,6,60.16673269026693,54.72951370506666
2725,0,2,2,49.38423071894826,293.1181857903617
2726,2,1,7,62.176998111782524,111.77892329280368
2727,5,4,8,60.104987013256775,226.63760998423024
2728,2,0,7,75.80141522027448,139.6303048690012
2729,2,0,4,55.1627617360997,97.52819606686171
2730,4,0,7,65.13422494765726,245.68406835346278
2731,1,1,6,46.557457778322345,81.61532877435347
2732,3,0,3,77.10043520392786,519.2543384886718
2733,5,3,6,62.83064889101671,222.22324572513074
2734,2,3,8,77.61798667135713,454.2312187039777
2735,2,1,4,65.93871235082517,41.59661328275882
2736,0,0,5,73.88667916806287,153.87392456678066
2737,1,1,4,72.03517664343022,116.03940544156484
2738,4,2,5,88.62349422029534,61.65280590408615
2739,2,1,4,69.11786646259904,10.0
2740,2,2,8,58.85411676956115,12.503357703586872
2741,2,1,5,87.31907886163593,68.66937912628534
2742,2,0,7,92.61629591943839,309.8975746528943
2743,2,4,4,46.87313958373146,282.45227738375394
2744,2,1,6,67.00989644503557,93.07603611740629
2745,1,0,9,55.683765875233824,182.24534964644783
2746,1,3,6,65.66844001593535,100.86166503895952
2747,1,3,4,53.116626726389626,20.897953018276972
2748,4,3,2,65.98893398667201,438.8270513963425
2749,1,3,6,46.927338605935965,13.217696741183802
2750,3,0,3,55.28499749515019,56.13422271307199
2751,0,1,6,51.714778373609846,37.4499027291696
2752,1,2,3,63.705653809521564,10.0
2753,0,3,4,64.36866592822827,41.493894614263695
2754,1,1,8,52.205343429380456,77.8529042765141
2755,2,1,6,75.75469362202291,81.6708696671781
2756,2,2,6,53.50861129673443,13.51223478978121
2757,0,4,8,59.321642256432185,11.393308705445587
2758,2,0,1,71.37597795053354,46.111102880460116
2759,3,0,2,80.40271082052288,276.00360853893653
2760,2,3,5,51.43032774599007,34.6636976999528
2761,2,3,4,25.261359254988974,186.82849414132016
2762,1,0,5,78.36663158761482,132.0534114769295
2763,2,2,3,74.49131307017896,173.15560184393232
2764,1,0,5,66.34283349534982,124.13820718893584
2765,1,1,6,76.2012516704508,10.0
2766,5,1,6,42.90546065476866,188.2398412989776
2767,3,1,5,41.565849006952405,40.14656293478505
2768,5,2,5,74.09467257211334,18.643919201234745
2769,0,3,5,76.34289666743395,150.4227980833035
2770,3,1,3,55.495373595313936,205.64305325763095
2771,4,2,4,71.01673880226811,42.840917098632424
2772,1,1,5,73.77247817253657,407.7118442461558
2773,3,2,5,73.09340030986743,201.28548072118593
2774,2,2,6,89.86432370214268,76.70127963826783
2775,1,1,8,63.219486800064864,154.16535383598122
2776,3,1,6,76.24350571358012,47.55153622978503
2777,2,3,6,75.83297030814138,299.02071746078315
2778,3,2,7,73.60970257475287,35.84141620764374
2779,3,2,3,80.1020916725854,62.981090095411886
2780,2,1,5,86.21799267954361,300.7740032969038
2781,1,3,3,77.70919223733436,128.4668845147551
2782,4,4,2,80.22016322491116,75.72695933209906
2783,1,2,9,83.28026459130426,133.5981268244852
2784,3,0,4,72.53971346761269,158.9872531803918
2785,2,1,5,67.53705665118825,11.258325912855684
2786,4,1,5,90.36404054094088,18.028107983623602
2787,2,1,2,69.08185673768034,67.7653559318858
2788,1,1,7,80.65800144799896,14.97657019483028
2789,4,0,4,63.18002256605516,91.86647077287274
2790,1,1,2,63.329833646535775,428.1803578494448
2791,4,1,7,81.12447677322217,181.9183961512414
2792,2,1,4,57.96913798249898,59.28858271734201
2793,3,2,4,78.89978279570326,40.17525674539105
2794,2,1,4,68.41126636819446,243.9908402322114
2795,1,2,6,69.95562549263626,25.325826542191137
2796,1,5,4,81.39105959693799,34.07052282411903
2797,5,2,5,78.77968128467694,230.7409418956442
2798,6,2,6,92.84786477892214,15.59903878095642
2799,1,1,4,86.76192808030487,15.658033421464413
2800,3,1,3,64.54527847289305,109.4644474425397
2801,1,3,7,82.16792925961978,115.49522424089167
2802,1,3,5,71.14499371485432,120.96338110612238
2803,4,2,5,81.63360009018697,25.194512544393923
2804,3,0,3,68.08862761707103,10.0
2805,3,0,6,76.39673073607592,16.767474118710403
2806,2,0,4,78.3639029553157,144.23398462016087
2807,0,3,5,68.03660508754771,10.0
2808,3,2,6,82.31277131796239,273.5763002273476
2809,2,1,9,44.35508242355541,43.9736735002465
2810,2,3,7,63.19359625100037,203.57792161124877
2811,3,2,7,54.806881965616824,131.3119441286704
2812,1,1,5,66.33590728084093,53.97458265570203
2813,4,1,3,64.21881142708999,71.64129987042652
2814,1,2,9,69.96351067653883,27.687866436495433
2815,2,1,4,61.216188790724104,175.29451213225627
2816,3,1,5,67.20071476057954,33.80073009617658
2817,0,2,6,76.95834017753046,152.8697923630387
2818,1,0,2,79.67525875375688,233.68322717047337
2819,2,3,5,80.37307254531537,27.6104510597176
2820,1,0,5,76.06116535913318,10.0
2821,1,1,6,57.5641977482641,10.0
2822,0,3,4,77.88812968336187,41.3784815945477
2823,3,1,5,87.97456629859246,10.0
2824,2,2,5,79.16561114166517,186.74212232275974
2825,4,2,4,69.1087891324412,36.968596327698435
2826,1,2,11,77.43416821327578,31.234892349408163
2827,2,2,4,76.34722828204204,25.61662818317728
2828,1,1,5,83.32533452392221,76.83039378623684
2829,2,1,4,60.07356759290515,134.38519395492654
2830,2,0,1,59.48237338462285,600.0
2831,0,0,2,69.7666755685832,27.16458574311251
2832,4,1,2,62.331273888474236,52.11619076667834
2833,4,2,4,78.78647315986396,136.04246440638192
2834,7,0,6,72.90259487751842,56.90029735014876
2835,0,2,4,78.86064041583245,286.0706242133543
2836,2,3,8,90.4165376037795,10.0
2837,1,2,3,88.65247153110265,55.75582595017547
2838,1,2,3,60.26008199260575,89.14331913689307
2839,2,2,6,78.91095295168704,103.63656305506308
2840,1,2,8,70.29237086920872,10.0
2841,1,2,4,46.59952530671287,81.57346188586175
2842,2,1,8,74.0876501686287,218.8777624834753
2843,1,4,8,74.17040761194838,94.86278983375439
2844,2,1,7,82.82306832112761,86.91382236194168
2845,3,2,7,78.96597247767272,23.275856899183534
2846,4,3,6,83.98935993188194,143.71062100418854
2847,1,0,5,78.98741692914174,299.5781498607201
2848,1,0,3,73.24703767694729,238.12291097456514
2849,0,1,4,67.44661019821258,145.6475640120168
2850,3,1,7,59.15579782811775,70.85920064469222
2851,2,0,7,86.89704425722556,27.616543376137596
2852,4,0,4,90.75038222193619,38.34670516246323
2853,5,0,8,66.47421328861802,73.35034421609396
2854,2,0,10,76.85337722907464,238.7681377168227
2855,2,0,3,73.45798390269765,65.7440572228048
2856,1,4,6,93.51530406191058,15.56156335285632
2857,0,2,4,55.33018427608025,55.08582114776629
2858,4,2,6,56.42864658480554,52.14764540682656
2859,1,1,4,96.15473827160706,101.4945568581541
2860,1,2,11,59.04469415168647,185.72265875270264
2861,2,2,3,34.039813684682336,186.32692513806103
2862,0,2,9,76.41716458209076,112.24352063575063
2863,0,0,2,85.63385049393752,24.090843833119287
2864,1,2,6,90.93584530352055,89.29377530647747
2865,3,1,3,73.1038719394879,151.73487675473328
2866,4,3,8,83.99228102593347,87.26037863231753
2867,1,2,4,70.69013481699291,86.55797305788953
2868,0,0,6,75.21432220890858,17.816740466461436
2869,1,2,1,64.72489300174261,150.69685115835944
2870,0,1,6,60.87062929968901,78.1652460568506
2871,2,2,5,87.58355071700313,29.38275359064521
2872,2,1,4,72.42493114512222,13.42191218746496
2873,1,2,4,74.1716864138604,254.9016166787592
2874,1,2,4,77.4446594305827,59.689653787929274
2875,3,1,5,82.12320980145078,146.3955701687621
2876,5,0,0,50.91957886997746,42.10758244349242
2877,1,3,10,90.43610185405868,93.5766038082362
2878,0,3,2,73.87813628207999,92.0023349823457
2879,0,1,4,69.05437244526507,164.2638184963486
2880,1,0,3,73.20294062813413,14.194310194430413
2881,0,0,4,69.1562749496972,10.0
2882,1,0,3,72.44313184624211,25.742898966906594
2883,2,0,6,88.24950482047169,24.7004688200552
2884,3,2,6,57.38095183280378,111.91330091791001
2885,0,2,0,56.3360538293232,22.066900053342923
2886,3,1,2,76.8764143252722,600.0
2887,4,2,8,60.646236311173375,74.39622216437125
2888,1,4,4,62.05325330225296,102.68958104477184
2889,0,1,2,89.02137148475241,310.64921285222465
2890,2,0,3,71.64732365372176,211.51605642642576
2891,0,3,5,58.7477285059819,94.92140834450112
2892,2,0,5,61.9687015681355,107.07211560332541
2893,4,2,6,82.48556178768041,146.11756701951592
2894,1,3,4,61.73819696215486,35.81840436860915
2895,1,0,5,84.58136769530763,30.981672048201293
2896,5,0,6,52.04019569846155,178.22924676212156
2897,2,1,6,88.24960672563354,308.5370166486807
2898,1,1,3,85.49440012006703,74.75097274823536
2899,2,3,6,87.12848763777288,10.0
2900,2,1,3,64.1511433899123,212.57299368864437
2901,1,1,6,74.40271032585524,80.63944536822497
2902,0,3,7,80.02548670485746,361.4383520213557
2903,1,3,3,62.87244603129834,333.72813206148606
2904,1,0,8,55.53777315423394,46.75856383754553
2905,1,2,6,57.47497405571025,122.23849859398952
2906,2,4,5,60.18166734225171,32.43317759965032
2907,3,1,6,93.52034381094924,132.33532542887
2908,1,0,6,50.63629179451039,58.79834920949582
2909,0,1,4,67.25216918070379,149.07169510628603
2910,3,3,6,77.28364418078088,55.839926158564964
2911,1,2,5,65.43188074375837,20.120162956604446
2912,2,5,3,51.32424715052078,74.48968818513755
2913,3,1,3,73.12019342446258,36.05806393466926
2914,3,1,3,81.43965467513549,47.872179880658415
2915,1,0,3,59.222546749779745,13.28730045989954
2916,3,3,4,81.36202063141576,37.044652329078765
2917,1,0,7,85.95344431987876,12.933611475911219
2918,5,1,12,78.3272201551214,364.5595425011351
2919,1,2,4,73.90077553424653,39.9474491622812
2920,1,0,8,84.41475334224698,52.93111051954793
2921,2,2,5,83.25539299825473,273.70509409173604
2922,0,0,5,77.44045532455145,124.5261140811783
2923,1,2,4,56.37276437377214,15.197651148168848
2924,4,2,4,74.63671857397823,60.247790241647884
2925,2,1,7,81.50292826951181,13.614501740904398
2926,2,3,4,68.54916402147857,10.0
2927,3,3,5,59.323591317350576,186.91033854147452
2928,4,1,5,66.63485180620555,10.0
2929,0,1,7,77.86088962048173,30.05037984153919
2930,0,0,3,69.2086633321972,10.538111452530963
2931,3,1,4,48.272660815571435,118.4342798285166
2932,7,1,5,42.878235592856726,18.150872715052014
2933,2,2,2,73.70510811294074,65.60891883020876
2934,5,2,8,46.77727984881493,10.0
2935,1,3,6,67.85608336878286,134.0520052825934
2936,1,1,3,68.55558280187886,22.050896391905503
2937,4,0,8,63.21321637191115,219.76985976794663
2938,4,2,7,71.32715187159596,24.823123768406557
2939,1,3,8,61.529414815503046,99.22985917594407
2940,1,4,8,89.46402745636371,27.26562264226085
2941,1,1,4,63.92707432436916,222.65329032091896
2942,4,2,5,81.75602543850597,16.651962616789376
2943,3,1,4,76.24703633632215,248.68619681729535
2944,1,0,10,55.65751935778685,247.35122046725343
2945,1,0,4,71.37509270634703,118.63556927531287
2946,3,0,6,78.28102833235752,10.0
2947,1,3,4,74.19328257206746,532.1037031241794
2948,3,1,8,80.79881630760441,187.9360265552201
2949,0,1,4,39.452075295304525,116.63878317583854
2950,2,1,9,52.83943402609188,193.81019315551046
2951,1,0,7,66.44038296490753,53.867569829647934
2952,5,3,4,81.415529827056,203.50904520068926
2953,2,2,2,62.92502536150947,67.46473535423591
2954,1,1,5,65.51880531105569,51.42405079088451
2955,2,2,5,86.36307668097956,32.934390824213516
2956,2,3,6,73.93286992464634,77.14609626179984
2957,1,0,2,54.63584326573089,86.60052385398019
2958,2,1,5,69.47145959891148,25.590139444961824
2959,2,3,5,85.62649232963527,70.38598918143848
2960,5,2,6,57.96160683214592,196.87522087673463
2961,2,1,4,66.58751040363103,43.56681156532932
2962,6,3,8,90.62728880026873,162.94219572836798
2963,1,0,7,53.57978106274537,354.4184606023061
2964,1,2,4,45.16420034060816,218.0522072841901
2965,1,0,3,74.40402636005692,11.236310223304967
2966,2,2,10,73.49022907957519,41.67618291910933
2967,3,3,5,68.25326468842863,245.3219515612509
2968,1,3,1,58.4874532833376,112.26975202775337
2969,0,1,5,63.10113035501169,71.18010125859537
2970,2,2,2,56.71598949342961,476.1964990541849
2971,1,2,6,89.50787899325641,288.3929717556278
2972,3,3,3,72.49695401797692,10.0
2973,1,0,2,73.69637272390115,176.7372132123725
2974,2,1,5,85.95231296041257,52.084705237332315
2975,2,1,4,65.93345227857998,10.213519799795844
2976,0,2,5,61.797888925314346,159.04249507392117
2977,4,1,4,54.168583261298444,11.64625345171085
2978,2,0,7,70.97912005001842,65.8555508575542
2979,1,1,5,78.48463581937582,68.43485957881161
2980,2,1,3,63.503300211626104,77.77443558361732
2981,1,2,7,88.60934940248313,84.16850248055557
2982,0,3,6,88.77540261413282,105.68748333690311
2983,0,0,2,80.40921437037099,37.44404396967633
2984,1,1,5,55.3440544897899,21.114259691660912
2985,2,0,4,57.963239247585584,78.85110895009241
2986,0,2,1,78.73714648701313,10.0
2987,0,2,8,68.75845616430763,109.15259717838399
2988,3,2,4,56.38914255347396,288.88874436895816
2989,1,0,4,57.193227314257115,117.03887974456771
2990,1,3,5,44.03622536883246,37.484311959589625
2991,3,3,5,83.89230225729568,19.24963832535501
2992,0,2,11,60.06580761332132,37.31005808839652
2993,1,3,6,47.10877688090606,81.71695352361034
2994,0,0,6,72.67943604802404,10.0
2995,2,2,4,77.97712993257329,177.84821542944584
2996,2,2,5,91.27599645407778,600.0
2997,3,3,7,64.22339585076607,42.09234594910835
2998,2,2,3,83.78020524294178,600.0
2999,3,1,4,76.88848418686761,30.74985934796222
3000,2,0,8,93.71435975685695,220.4732737896095
3001,0,1,7,59.027085097749065,75.00331943828768
3002,3,0,5,89.03410836969492,27.91344855070715
3003,0,4,5,67.24897016564299,88.28432310753672
3004,1,0,5,57.36501237124868,13.605014681134874
3005,3,2,3,85.43268784218134,53.46708691446105
3006,0,0,12,75.44322858995326,38.794700811432726
3007,4,0,6,83.2940391483806,86.25818152850312
3008,4,0,3,90.23254854168606,254.67740549558994
3009,5,1,4,61.31381857702749,31.91111993336359
3010,5,0,7,89.78662268921563,59.49569795307765
3011,6,3,5,62.90256201922737,100.90329746474173
3012,0,3,10,59.59133210320822,10.0
3013,1,0,5,72.04171278249227,231.66748796000942
3014,4,0,6,64.26097809631024,220.578209756239
3015,1,1,3,55.659764559846,285.6163580158842
3016,5,0,7,41.45866943847453,489.42965901947724
3017,0,1,3,45.33696849074332,10.0
3018,3,2,2,50.357149388004565,141.62665591167035
3019,0,1,7,62.86386408574274,274.1909275397457
3020,4,1,9,70.6444094115739,412.5673507338048
3021,1,0,8,60.60923873963638,453.83123449019837
3022,4,0,7,72.53364939573348,82.97414981511167
3023,3,2,4,59.4452178205917,158.31857935043917
3024,1,1,5,57.60075044200834,77.76651408389313
3025,1,2,2,70.69069348832025,193.46630996432586
3026,1,4,4,67.65207411429495,153.9247167192094
3027,4,0,1,64.1745631699673,85.02596600903745
3028,1,1,2,79.38184154459387,118.52460384212593
3029,2,3,5,87.7547389368263,51.42232240615661
3030,1,1,3,78.65579403917764,10.690858900764924
3031,2,0,4,63.22616190331374,60.25479046757104
3032,2,0,4,88.30142486707236,10.0
3033,4,3,5,41.411597610430775,34.935761259284426
3034,3,0,3,72.84126926249232,77.26603741667141
3035,0,0,4,63.89072608161045,27.01764522970029
3036,0,1,4,72.48834042295934,10.0
