StudentID,TotalLogins,ForumPosts,AssignmentViews,QuizAttempts,ResourceAccessCount,NAssessments
1923,31,5,20,8,27,16
1924,43,5,19,3,22,16
1925,25,9,19,6,22,16
1926,50,8,18,7,18,16
1927,38,5,17,3,44,16
1928,35,6,17,9,24,16
1929,47,6,17,9,34,16
1930,52,5,14,11,23,16
1931,43,4,17,11,23,16
1932,43,7,17,8,25,16
1933,53,5,16,9,22,16
1934,41,8,17,7,20,16
1935,42,5,16,8,29,16
1936,39,6,18,6,21,16
1937,31,13,20,5,26,16
1938,47,5,23,6,29,16
1939,31,8,12,5,22,16
1940,47,7,20,5,22,16
1941,38,9,13,3,19,16
1942,41,12,12,6,28,16
1943,32,10,23,6,22,16
1944,47,8,19,11,26,16
1945,45,11,13,6,18,16
1946,46,13,16,8,21,16
1947,43,9,16,11,19,16
1948,49,5,24,6,20,16
1949,51,5,19,4,38,16
1950,49,6,17,9,29,16
1951,38,8,23,2,28,16
1952,33,12,9,9,31,16
1953,47,9,21,9,29,16
1954,44,14,7,8,27,16
1955,37,5,13,4,24,16
1956,44,6,19,8,30,16
1957,36,5,18,7,26,16
1958,46,12,23,9,25,16
1959,43,9,16,9,18,16
1960,36,9,11,7,29,16
1961,48,7,28,4,19,16
1962,35,4,16,7,18,16
1963,29,4,20,11,22,16
1964,42,9,11,9,25,16
1965,30,3,18,7,14,16
1966,33,8,23,6,27,16
1967,36,9,12,3,34,16
1968,31,6,15,5,28,16
1969,37,5,13,6,30,16
1970,37,8,19,3,21,16
1971,46,7,18,6,33,16
1972,45,9,22,6,27,16
1973,40,6,16,4,19,16
1974,36,7,15,7,16,16
1975,44,13,19,10,25,16
1976,45,8,22,5,23,16
1977,38,6,19,5,20,16
1978,38,4,18,6,19,16
1979,47,6,14,4,21,16
1980,53,13,13,6,20,16
1981,34,10,14,7,28,16
1982,45,7,13,5,24,16
1983,47,2,22,8,25,16
1984,48,9,12,3,21,16
1985,37,4,18,3,26,16
1986,52,7,15,8,21,16
1987,43,11,25,6,22,16
1988,31,8,21,7,20,16
1989,44,6,16,4,25,16
1990,41,4,17,6,18,16
1991,37,9,22,7,17,16
1992,37,5,13,4,20,16
1993,35,3,22,4,18,16
1994,43,7,27,5,27,16
1995,51,5,19,4,26,16
1996,35,12,20,4,20,16
1997,34,11,21,8,20,16
1998,28,10,27,7,21,16
1999,39,7,31,2,23,16
2000,45,10,17,5,15,16
2001,42,6,22,9,18,16
2002,37,13,21,6,19,16
2003,44,6,16,7,20,16
2004,36,5,20,6,29,16
2005,44,16,21,9,26,16
2006,50,10,18,10,20,16
2007,43,10,15,2,37,16
2008,37,10,23,3,26,16
2009,39,8,22,9,30,16
2010,38,5,18,3,21,16
2011,53,8,18,8,27,16
2012,49,9,18,4,28,16
2013,43,4,18,5,27,16
2014,50,9,16,7,27,16
2015,38,6,24,3,20,16
2016,36,7,18,8,28,16
2017,54,8,16,2,24,16
2018,40,4,19,5,26,16
2019,42,8,28,2,32,16
2020,45,11,11,4,24,16
2021,42,8,18,6,22,16
2022,46,9,19,7,33,16
2023,39,6,15,9,23,16
2024,36,8,13,4,22,16
2025,33,7,16,3,28,16
2026,49,7,19,6,30,16
2027,43,11,10,6,24,16
2028,49,5,20,11,22,16
2029,30,11,14,8,19,16
2030,35,5,22,7,20,16
2031,35,7,18,10,20,16
2032,40,6,19,6,19,16
2033,35,9,22,11,22,16
2034,44,8,23,12,30,16
2035,29,5,11,6,26,16
2036,47,10,15,6,27,16
2037,34,6,15,7,25,16
2038,37,5,24,5,20,16
2039,36,9,27,7,28,16
2040,37,6,16,5,28,16
2041,36,9,16,6,21,16
2042,39,9,15,6,29,16
2043,46,12,15,5,18,16
2044,39,5,15,13,20,16
2045,48,12,16,7,25,16
2046,49,3,18,9,22,16
2047,47,6,14,6,20,16
2048,42,6,21,4,29,16
2049,38,10,20,4,21,16
2050,49,8,23,8,32,16
2051,33,7,16,5,23,16
2052,37,11,18,13,27,16
2053,37,7,10,7,26,16
2054,47,8,20,7,26,16
2055,38,4,18,9,22,16
2056,36,15,15,10,21,16
2057,60,7,20,7,21,16
2058,43,7,12,7,28,16
2059,45,15,20,5,25,16
2060,40,4,16,8,28,16
2061,43,5,26,9,27,16
2062,39,10,17,7,26,16
2063,37,11,19,8,22,16
2064,40,11,14,6,28,16
2065,29,11,16,5,25,16
2066,47,6,23,6,23,16
2067,43,5,14,6,29,16
2068,35,13,17,4,32,16
2069,41,7,17,7,27,16
2070,39,5,19,5,20,16
2071,51,3,30,7,29,16
2072,35,6,26,10,22,16
2073,33,7,16,2,29,16
2074,48,5,18,3,22,16
2075,39,8,19,4,31,16
2076,24,5,19,8,31,16
2077,35,8,13,6,22,16
2078,36,10,23,6,26,16
2079,45,2,20,10,25,16
2080,45,14,18,4,20,16
2081,41,11,15,6,20,16
2082,32,7,13,6,15,16
2083,45,15,11,5,22,16
2084,43,6,16,4,27,16
2085,40,5,15,7,21,16
2086,44,10,17,9,25,16
2087,57,10,15,6,29,16
2088,38,7,16,3,28,16
2089,49,10,16,10,19,16
2090,41,9,17,6,25,16
2091,41,8,19,6,20,16
2092,42,9,16,5,16,16
2093,46,6,13,8,18,16
2094,45,9,14,10,17,16
2095,38,9,22,4,26,16
2096,41,9,19,2,29,16
2097,43,10,12,4,30,16
2098,42,6,16,7,23,16
2099,40,14,18,7,26,16
2100,56,16,17,6,28,16
2101,49,10,17,8,31,16
2102,34,15,17,9,21,16
2103,45,7,17,8,23,16
2104,47,10,21,7,22,16
2105,33,11,14,7,19,16
2106,42,10,13,5,22,16
2107,41,11,25,11,24,16
2108,44,10,17,2,32,16
2109,41,9,13,6,24,16
2110,38,6,17,3,27,16
2111,51,12,15,6,14,16
2112,49,10,11,6,25,16
2113,34,10,19,7,28,16
2114,39,10,27,12,27,16
2115,44,7,14,6,29,16
2116,41,14,18,8,23,16
2117,45,9,15,10,23,16
2118,46,9,15,3,21,16
2119,45,14,21,3,24,16
2120,43,11,14,6,15,16
2121,37,9,21,4,25,16
2122,26,10,17,10,23,16
2123,37,10,22,2,28,16
2124,42,3,17,5,25,16
2125,34,10,15,6,23,16
2126,35,8,13,10,27,16
2127,37,5,18,5,24,16
2128,43,1,12,3,31,16
2129,51,7,20,4,26,16
2130,39,3,14,9,22,16
2131,42,8,14,5,31,16
2132,38,8,14,7,20,16
2133,34,3,24,6,21,16
2134,45,6,20,7,17,16
2135,39,4,16,4,30,16
2136,48,8,15,4,21,16
2137,45,3,18,8,20,16
2138,32,5,14,5,20,16
2139,53,7,22,7,30,16
2140,44,7,18,6,18,16
2141,35,6,17,5,24,16
2142,47,7,15,3,23,16
2143,36,9,21,7,28,16
2144,46,7,26,8,20,16
2145,44,14,23,8,21,16
2146,35,12,23,4,21,16
2147,36,8,17,5,29,16
2148,43,8,19,7,24,16
2149,48,12,17,7,30,16
2150,34,9,18,5,32,16
2151,44,8,22,4,21,16
2152,32,8,26,7,22,16
2153,33,7,22,13,25,16
2154,38,8,18,11,19,16
2155,43,8,17,9,31,16
2156,43,8,29,4,30,16
2157,35,11,24,5,22,16
2158,39,12,16,5,23,16
2159,36,10,14,6,19,16
2160,51,5,21,12,22,16
2161,37,14,24,7,18,16
2162,34,12,21,7,20,16
2163,36,5,19,2,31,16
2164,37,8,20,3,28,16
2165,37,10,21,4,23,16
2166,37,12,19,4,26,16
2167,41,9,26,6,28,16
2168,40,11,18,2,28,16
2169,36,4,12,5,29,16
2170,39,8,18,6,26,16
2171,36,12,21,4,16,16
2172,32,3,12,5,23,16
2173,47,10,16,2,20,16
2174,38,7,18,5,23,16
2175,46,5,20,7,22,16
2176,40,9,22,4,23,16
2177,44,8,16,8,22,16
2178,41,8,14,2,27,16
2179,38,6,22,3,25,16
2180,43,11,20,3,21,16
2181,38,4,24,7,25,16
2182,29,7,18,6,21,16
2183,28,4,20,7,20,16
2184,46,4,23,7,22,16
2185,42,5,16,8,28,16
2186,32,8,24,7,24,16
2187,28,8,21,10,27,16
2188,35,8,15,4,24,16
2189,45,12,18,4,18,16
2190,42,8,14,2,34,16
2191,33,6,16,2,17,16
2192,54,9,19,4,22,16
2193,42,8,19,7,20,16
2194,39,12,13,6,26,16
2195,40,7,20,9,15,16
2196,39,9,20,3,20,16
2197,30,7,12,9,29,16
2198,32,11,22,7,26,16
2199,43,7,17,4,27,16
2200,49,2,21,10,24,16
2201,46,7,7,6,26,16
2202,33,4,21,9,22,16
2203,45,11,18,10,25,16
2204,36,5,17,8,31,16
2205,39,9,23,6,36,16
2206,34,10,14,6,34,16
2207,37,4,20,7,20,16
2208,38,6,17,6,25,16
2209,45,5,14,10,24,16
2210,34,9,18,7,25,16
2211,36,8,11,9,30,16
2212,40,11,24,10,26,16
2213,38,6,25,4,21,16
2214,39,6,19,5,27,16
2215,43,6,15,3,22,16
2216,41,9,28,6,31,16
2217,37,9,18,5,24,16
2218,51,4,18,7,20,16
2219,30,6,19,9,23,16
2220,39,5,17,5,18,16
2221,45,3,18,5,29,16
2222,48,8,15,8,33,16
2223,39,12,14,10,19,16
2224,42,6,18,2,31,16
2225,46,11,21,5,33,16
2226,47,10,15,6,20,16
2227,40,7,13,3,25,16
2228,40,6,14,6,28,16
2229,41,13,16,6,29,16
2230,51,10,17,8,23,16
2231,38,8,16,6,22,16
2232,30,10,18,8,12,16
2233,42,5,18,7,25,16
2234,30,5,18,4,23,16
2235,42,9,16,8,27,16
2236,39,5,16,7,24,16
2237,38,8,15,8,24,16
2238,35,7,19,4,14,16
2239,41,6,16,7,27,16
2240,42,4,17,8,27,16
2241,38,3,16,4,23,16
2242,38,6,23,9,18,16
2243,26,10,16,8,21,16
2244,40,7,28,5,27,16
2245,43,5,17,9,24,16
2246,45,9,16,5,23,16
2247,40,8,20,5,26,16
2248,25,9,16,8,28,16
2249,34,8,16,8,24,16
2250,38,10,23,6,28,16
2251,38,10,12,6,20,16
2252,45,7,17,5,27,16
2253,44,6,19,9,30,16
2254,29,7,16,12,24,16
2255,42,6,19,4,24,16
2256,44,10,17,6,18,16
2257,31,5,16,5,19,16
2258,31,7,16,7,35,16
2259,28,9,13,1,24,16
2260,29,5,17,3,19,16
2261,37,4,18,7,24,16
2262,38,13,16,5,27,16
2263,45,11,18,3,30,16
2264,36,11,24,2,21,16
2265,43,7,19,7,30,16
2266,33,13,15,9,30,16
2267,41,6,20,3,18,16
2268,41,6,26,5,26,16
2269,33,5,23,9,21,16
2270,42,11,20,4,34,16
2271,36,11,20,7,24,16
2272,45,7,18,3,22,16
2273,39,10,15,5,27,16
2274,46,5,23,5,22,16
2275,28,9,18,3,21,16
2276,36,8,16,4,20,16
2277,48,11,17,5,25,16
2278,41,5,16,4,23,16
2279,48,11,19,12,22,16
2280,38,8,14,10,30,16
2281,43,12,20,1,28,16
2282,41,6,20,5,33,16
2283,38,11,14,5,22,16
2284,35,8,13,7,31,16
2285,39,8,18,5,16,16
2286,38,4,13,4,24,16
2287,58,10,17,5,22,16
2288,37,9,15,2,20,16
2289,56,14,31,4,26,16
2290,52,10,16,9,27,16
2291,33,12,17,6,25,16
2292,43,8,17,6,32,16
2293,39,14,29,2,21,16
2294,32,10,22,9,25,16
2295,47,8,23,6,28,16
2296,32,5,21,4,33,16
2297,33,7,21,7,19,16
2298,37,5,14,8,27,16
2299,35,10,15,3,27,16
2300,41,13,13,7,20,16
2301,33,5,17,3,20,16
2302,46,7,15,8,25,16
2303,36,11,19,2,26,16
2304,39,7,16,4,32,16
2305,40,8,13,11,21,16
2306,38,7,12,5,23,16
2307,52,8,12,9,30,16
2308,36,12,19,7,26,16
2309,34,7,17,5,17,16
2310,44,6,20,9,41,16
2311,49,8,14,7,26,16
2312,36,6,20,6,25,16
2313,42,8,22,5,25,16
2314,46,5,17,6,23,16
2315,37,13,22,9,29,16
2316,37,6,21,6,21,16
2317,35,13,14,11,20,16
2318,33,5,21,3,25,16
2319,37,7,14,5,19,16
2320,42,7,14,1,24,16
2321,40,4,19,10,28,16
2322,41,5,17,4,23,16
2323,40,11,17,3,21,16
2324,40,9,22,4,24,16
2325,41,5,19,5,34,16
2326,42,9,14,8,24,16
2327,38,8,16,8,24,16
2328,33,8,20,4,28,16
2329,44,8,16,7,22,16
2330,37,9,11,7,25,16
2331,41,10,19,7,15,16
2332,50,8,20,5,25,16
2333,35,6,15,6,19,16
2334,25,4,17,4,22,16
2335,44,4,19,4,22,16
2336,37,12,12,6,30,16
2337,40,5,16,9,30,16
2338,45,4,22,2,18,16
2339,40,7,17,6,19,16
2340,44,3,21,9,23,16
2341,46,5,15,5,27,16
2342,40,9,18,8,28,16
2343,34,6,11,12,29,16
2344,38,7,19,4,27,16
2345,35,8,19,2,25,16
2346,35,10,7,7,27,16
2347,34,6,14,7,21,16
2348,45,8,16,8,24,16
2349,45,7,14,4,26,16
2350,38,7,17,6,25,16
2351,41,9,18,7,23,16
2352,41,6,29,8,18,16
2353,46,10,17,3,23,16
2354,46,5,20,9,22,16
2355,39,6,25,10,28,16
2356,33,9,26,4,22,16
2357,45,10,19,5,24,16
2358,37,13,22,5,30,16
2359,40,5,16,4,20,16
2360,49,11,17,5,16,16
2361,38,9,21,7,22,16
2362,38,6,22,4,23,16
2363,38,14,23,8,24,16
2364,45,14,19,9,20,16
2365,33,12,13,9,36,16
2366,38,9,14,12,27,16
2367,39,5,18,10,21,16
2368,37,5,13,5,26,16
2369,39,11,17,6,27,16
2370,46,5,20,1,23,16
2371,44,4,25,6,25,16
2372,38,7,13,2,24,16
2373,45,11,20,5,33,16
2374,30,10,17,3,23,16
2375,32,8,19,1,21,16
2376,39,8,21,5,26,16
2377,37,5,16,3,20,16
2378,50,9,21,9,39,16
2379,34,16,18,8,27,16
2380,40,7,28,6,22,16
2381,38,8,15,4,26,16
2382,45,7,21,4,33,16
2383,35,12,23,5,23,16
2384,40,11,20,6,37,16
2385,40,6,21,4,37,16
2386,34,9,12,10,24,16
2387,40,11,20,4,31,16
2388,29,10,19,7,31,16
2389,43,3,21,6,28,16
2390,40,7,17,4,30,16
2391,38,2,17,4,24,16
2392,42,8,17,3,18,16
2393,38,4,21,1,16,16
2394,34,11,20,5,28,16
2395,46,9,18,7,25,16
2396,41,6,19,5,21,16
2397,36,7,19,6,28,16
2398,40,8,16,4,30,16
2399,32,12,18,8,22,16
2400,45,7,12,5,24,16
2401,28,8,18,5,24,16
2402,31,7,17,11,28,16
2403,41,11,17,6,20,16
2404,47,8,19,3,21,16
2405,45,7,16,4,34,16
2406,44,10,22,1,21,16
2407,46,8,18,5,25,16
2408,52,8,13,3,31,16
2409,34,16,20,5,34,16
2410,37,5,10,5,21,16
2411,40,11,15,10,19,16
2412,39,6,19,9,22,16
2413,33,4,19,7,23,16
2414,37,10,18,5,22,16
2415,41,10,15,3,27,16
2416,38,11,16,3,26,16
2417,40,8,16,10,25,16
2418,58,9,14,6,24,16
2419,35,13,22,5,27,16
2420,36,6,13,8,29,16
2421,29,10,24,4,26,16
2422,38,4,11,6,22,16
2423,40,7,20,5,23,16
2424,45,6,21,5,29,16
2425,42,5,20,5,31,16
2426,47,13,17,10,21,16
2427,33,9,15,5,26,16
2428,34,4,20,4,26,16
2429,43,12,17,6,26,16
2430,47,6,19,4,19,16
2431,34,6,20,8,32,16
2432,41,4,17,5,27,16
2433,44,11,21,3,27,16
2434,33,8,19,4,25,16
2435,36,10,16,9,20,16
2436,40,4,21,9,22,16
2437,47,8,19,7,27,16
2438,36,6,14,12,30,16
2439,46,10,27,5,20,16
2440,39,17,17,2,19,16
2441,38,11,14,8,28,16
2442,38,6,18,5,22,16
2443,56,12,19,6,27,16
2444,30,10,14,7,20,16
2445,45,13,15,7,32,16
2446,30,6,19,6,23,16
2447,41,5,16,6,21,16
2448,50,3,14,4,22,16
2449,38,7,10,4,21,16
2450,43,9,17,3,20,16
2451,45,14,17,4,34,16
2452,40,4,19,7,23,16
2453,39,12,19,5,22,16
2454,38,7,24,6,28,16
2455,42,5,19,6,36,16
2456,43,17,23,7,35,16
2457,43,10,27,7,22,16
2458,46,8,15,8,15,16
2459,44,6,18,6,22,16
2460,37,7,17,4,25,16
2461,41,10,20,9,29,16
2462,41,9,15,6,31,16
2463,42,16,18,7,16,16
2464,46,4,16,4,18,16
2465,47,4,19,6,28,16
2466,36,8,21,6,24,16
2467,34,9,14,4,32,16
2468,42,5,15,6,20,16
2469,46,11,16,5,18,16
2470,34,4,26,8,32,16
2471,42,11,18,5,36,16
2472,40,6,18,4,31,16
2473,39,7,21,9,26,16
2474,35,6,21,6,27,16
2475,40,9,19,5,34,16
2476,31,8,26,5,22,16
2477,47,9,7,7,39,16
2478,26,10,18,9,25,16
2479,31,6,15,8,16,16
2480,39,4,16,4,34,16
2481,48,12,21,5,22,16
2482,28,7,16,7,25,16
2483,45,6,19,2,20,16
2484,30,9,25,1,22,16
2485,50,9,11,9,33,16
2486,35,1,15,6,33,16
2487,43,11,16,8,33,16
2488,38,7,20,8,27,16
2489,36,6,23,5,24,16
2490,33,13,20,10,29,16
2491,40,11,15,10,14,16
2492,42,10,20,10,31,16
2493,36,9,16,4,33,16
2494,33,5,16,6,23,16
2495,41,6,22,1,25,16
2496,39,12,19,9,30,16
2497,46,11,21,3,27,16
2498,35,6,18,8,30,16
2499,40,11,18,5,19,16
2500,51,9,25,5,26,16
2501,32,4,21,9,23,16
2502,32,8,24,8,24,16
2503,42,11,18,4,35,16
2504,41,9,13,6,16,16
2505,38,10,19,5,17,16
2506,33,5,14,7,21,16
2507,50,3,23,9,29,16
2508,34,7,22,2,24,16
2509,37,9,26,6,30,16
2510,40,11,11,4,26,16
2511,35,7,18,7,24,16
2512,48,15,15,5,23,16
2513,39,8,15,6,30,16
2514,43,13,22,5,22,16
2515,42,10,15,3,25,16
2516,49,11,11,8,26,16
2517,39,9,19,6,25,16
2518,37,13,18,3,36,16
2519,42,6,20,3,29,16
2520,35,13,20,7,28,16
2521,42,11,17,10,26,16
2522,47,14,13,2,25,16
2523,37,9,19,5,28,16
2524,41,4,22,6,25,16
2525,38,6,17,6,24,16
2526,44,9,23,4,25,16
2527,28,7,18,9,28,16
2528,40,11,21,3,24,16
2529,34,3,27,4,27,16
2530,40,8,23,4,26,16
2531,44,5,21,5,23,16
2532,45,13,22,4,27,16
2533,45,7,14,7,20,16
2534,36,7,14,5,27,16
2535,40,9,16,5,24,16
2536,38,3,16,4,28,16
2537,46,8,16,1,30,16
2538,37,8,20,3,31,16
2539,32,10,20,2,26,16
2540,45,6,22,7,16,16
2541,44,3,12,8,28,16
2542,41,6,18,6,27,16
2543,39,8,21,8,22,16
2544,39,12,21,7,34,16
2545,42,5,16,7,26,16
2546,48,7,17,8,32,16
2547,37,5,22,5,26,16
2548,31,3,22,6,24,16
2549,49,4,22,9,34,16
2550,37,4,17,3,22,16
2551,31,6,15,5,26,16
2552,48,11,18,8,23,16
2553,35,10,19,6,28,16
2554,41,4,26,5,23,16
2555,42,5,25,7,29,16
2556,46,10,23,5,30,16
2557,51,6,17,9,29,16
2558,45,4,12,2,16,16
2559,38,9,12,7,32,16
2560,32,4,16,4,27,16
2561,39,6,16,3,15,16
2562,41,6,20,8,34,16
2563,33,9,32,10,29,16
2564,39,7,16,8,26,16
2565,38,10,19,4,26,16
2566,41,14,14,5,39,16
2567,37,14,16,3,33,16
2568,50,11,15,7,23,16
2569,42,2,15,8,22,16
2570,42,6,20,3,21,16
2571,27,7,13,6,21,16
2572,48,7,20,7,23,16
2573,37,7,18,4,20,16
2574,43,3,23,4,23,16
2575,30,7,9,8,22,16
2576,35,9,13,3,18,16
2577,42,10,16,6,32,16
2578,46,11,18,5,22,16
2579,34,8,23,5,28,16
2580,37,14,17,3,27,16
2581,32,7,10,6,28,16
2582,23,7,21,8,26,16
2583,39,11,20,8,24,16
2584,44,10,9,10,24,16
2585,37,13,15,5,27,16
2586,40,13,19,5,23,16
2587,39,10,20,7,30,16
2588,45,6,18,7,19,16
2589,29,6,13,5,28,16
2590,39,13,15,10,25,16
2591,44,8,12,1,28,16
2592,43,8,13,3,21,16
2593,48,4,14,7,25,16
2594,46,13,16,3,19,16
2595,34,9,22,1,28,16
2596,43,11,29,7,20,16
2597,37,8,18,9,17,16
2598,40,4,12,6,26,16
2599,34,7,18,8,31,16
2600,48,8,12,9,23,16
2601,25,8,10,9,29,16
2602,37,7,21,8,23,16
2603,43,15,13,7,20,16
2604,35,9,26,7,20,16
2605,36,3,16,3,17,16
2606,42,7,23,11,20,16
2607,51,9,27,4,26,16
2608,37,6,13,5,19,16
2609,37,8,19,6,18,16
2610,30,6,18,2,24,16
2611,38,5,30,4,27,16
2612,37,7,17,8,24,16
2613,34,8,15,7,28,16
2614,31,10,21,5,25,16
2615,47,3,24,6,20,16
2616,41,2,14,4,21,16
2617,40,10,14,5,18,16
2618,46,12,19,7,34,16
2619,40,8,24,4,19,16
2620,37,9,13,3,30,16
2621,45,6,20,8,13,16
2622,35,9,23,13,30,16
2623,43,7,24,4,24,16
2624,55,9,17,5,25,16
2625,53,6,19,5,28,16
2626,43,8,18,8,29,16
2627,40,7,20,7,30,16
2628,51,3,15,9,15,16
2629,43,14,21,3,31,16
2630,44,7,11,2,21,16
2631,47,2,13,6,32,16
2632,36,7,25,5,29,16
2633,47,6,18,4,27,16
2634,42,5,25,3,25,16
2635,40,9,23,7,32,16
2636,29,7,20,5,26,16
2637,43,9,27,4,24,16
2638,40,4,10,6,21,16
2639,44,11,13,9,23,16
2640,49,5,14,8,30,16
2641,37,10,9,4,26,16
2642,30,4,21,2,25,16
2643,43,4,14,4,20,16
2644,32,7,20,4,31,16
2645,42,5,24,2,27,16
2646,36,6,13,6,30,16
2647,50,5,16,9,21,16
2648,39,4,25,8,27,16
2649,55,10,17,3,29,16
2650,51,5,14,4,25,16
2651,44,8,15,8,23,16
2652,37,6,18,4,18,16
2653,49,5,20,6,28,16
2654,41,6,18,2,28,16
2655,40,7,23,10,28,16
2656,33,8,15,2,26,16
2657,36,6,20,4,23,16
2658,43,3,17,10,20,16
2659,70,8,13,4,23,16
2660,47,8,22,3,26,16
2661,40,11,16,4,21,16
2662,30,8,17,8,24,16
2663,36,7,22,7,24,16
2664,35,7,9,6,23,16
2665,32,5,18,10,25,16
2666,46,12,18,5,22,16
2667,33,6,18,8,30,16
2668,37,6,24,3,29,16
2669,46,4,24,3,21,16
2670,46,8,21,8,22,16
2671,31,8,21,7,27,16
2672,45,10,15,7,23,16
2673,44,9,21,6,21,16
2674,43,9,21,7,26,16
2675,30,10,24,2,29,16
2676,43,11,14,5,20,16
2677,42,7,21,9,25,16
2678,42,5,22,5,28,16
2679,49,5,22,5,23,16
2680,52,8,17,8,25,16
2681,43,6,18,2,24,16
2682,36,9,15,7,24,16
2683,34,10,17,8,21,16
2684,38,4,16,5,26,16
2685,42,9,23,7,18,16
2686,29,10,18,7,26,16
2687,35,10,21,6,24,16
2688,38,8,26,10,28,16
2689,37,5,22,7,24,16
2690,43,4,21,6,27,16
2691,49,7,27,8,26,16
2692,36,10,27,6,34,16
2693,37,8,25,6,29,16
2694,49,9,20,7,16,16
2695,40,11,24,3,24,16
2696,43,9,18,6,26,16
2697,37,12,22,4,21,16
2698,45,8,21,5,28,16
2699,42,4,21,10,17,16
2700,50,6,22,7,21,16
2701,32,14,16,6,27,16
2702,31,11,23,15,27,16
2703,23,11,26,9,32,16
2704,47,9,12,4,33,16
2705,43,7,15,3,25,16
2706,48,9,17,7,20,16
2707,42,10,18,11,17,16
2708,31,11,23,7,24,16
2709,26,5,20,4,14,16
2710,32,6,22,4,20,16
2711,37,4,22,8,21,16
2712,46,11,16,7,19,16
2713,36,5,23,6,25,16
2714,48,3,19,7,20,16
2715,38,8,25,4,18,16
2716,48,6,18,6,22,16
2717,27,2,17,3,24,16
2718,35,10,13,4,20,16
2719,40,8,23,2,21,16
2720,42,8,19,9,31,16
2721,40,2,20,12,24,16
2722,35,11,12,6,25,16
2723,51,4,16,8,24,16
2724,43,5,26,2,27,16
2725,35,8,16,11,26,16
2726,28,8,12,7,23,16
2727,39,13,18,5,24,16
2728,33,11,16,5,21,16
2729,56,4,21,8,28,16
2730,43,10,15,5,21,16
2731,27,9,18,10,23,16
2732,41,9,27,6,26,16
2733,38,6,20,5,28,16
2734,43,4,19,4,22,16
2735,39,6,26,6,29,16
2736,44,7,16,6,31,16
2737,38,8,15,10,20,16
2738,46,10,14,7,18,16
2739,41,7,11,5,18,16
2740,42,9,17,9,21,16
2741,53,6,20,6,13,16
2742,39,8,26,2,28,16
2743,34,10,18,6,23,16
2744,32,6,15,5,23,16
2745,45,8,12,3,21,16
2746,40,6,17,3,19,16
2747,42,9,17,7,25,16
2748,28,10,20,2,12,16
2749,33,10,22,9,30,16
2750,30,6,15,7,18,16
2751,48,14,28,4,31,16
2752,38,6,20,3,22,16
2753,43,12,20,7,25,16
2754,41,8,11,8,31,16
2755,47,6,28,6,19,16
2756,49,5,14,5,29,16
2757,49,3,16,5,17,16
2758,35,4,22,5,23,16
2759,48,13,15,5,34,16
2760,40,7,25,9,22,16
2761,39,10,18,3,30,16
2762,33,5,14,3,29,16
2763,47,10,14,11,27,16
2764,42,3,16,5,18,16
2765,44,11,16,7,20,16
2766,45,11,18,6,39,16
2767,47,8,16,4,27,16
2768,39,10,18,5,19,16
2769,36,8,8,5,24,16
2770,37,8,20,7,23,16
2771,40,6,20,11,31,16
2772,43,7,19,6,22,16
2773,27,10,18,6,22,16
2774,33,10,14,8,29,16
2775,36,6,14,4,33,16
2776,33,7,15,6,26,16
2777,45,10,22,5,27,16
2778,45,5,23,9,26,16
2779,46,6,23,12,21,16
2780,36,3,18,8,19,16
2781,42,12,21,3,33,16
2782,43,11,21,7,25,16
2783,24,9,22,10,25,16
2784,34,7,28,4,26,16
2785,50,8,21,4,28,16
2786,51,4,11,8,25,16
2787,39,9,23,11,25,16
2788,38,7,16,3,21,16
2789,31,5,26,5,23,16
2790,63,7,24,4,27,16
2791,36,11,14,5,18,16
2792,31,5,19,8,24,16
2793,37,8,17,8,21,16
2794,47,9,19,3,26,16
2795,50,8,20,8,20,16
2796,27,5,15,9,29,16
2797,35,10,20,5,21,16
2798,36,8,14,9,27,16
2799,43,6,20,8,34,16
2800,46,10,26,4,27,16
2801,48,15,16,9,24,16
2802,43,3,22,6,24,16
2803,43,5,18,4,28,16
2804,35,4,23,6,24,16
2805,37,7,22,4,34,16
2806,48,9,20,6,25,16
2807,36,4,26,9,27,16
2808,36,6,13,4,26,16
2809,39,11,14,3,27,16
2810,46,7,22,8,23,16
2811,35,5,14,1,29,16
2812,41,8,18,4,27,16
2813,43,4,5,9,24,16
2814,43,9,15,11,24,16
2815,39,12,14,8,23,16
2816,20,7,15,8,30,16
2817,38,5,19,3,32,16
2818,41,3,20,5,30,16
2819,41,9,14,1,28,16
2820,41,12,26,2,26,16
2821,41,6,18,6,32,16
2822,36,11,14,6,28,16
2823,30,6,19,4,30,16
2824,36,9,20,4,24,16
2825,43,6,11,4,26,16
2826,35,4,9,3,35,16
2827,39,12,24,4,24,16
2828,45,6,10,5,18,16
2829,44,11,17,8,24,16
2830,48,8,12,7,32,16
2831,35,10,18,6,30,16
2832,47,4,27,5,27,16
2833,53,6,26,7,27,16
2834,39,6,14,6,25,16
2835,37,9,22,9,26,16
2836,55,12,19,8,32,16
2837,25,13,19,5,19,16
2838,29,8,22,5,26,16
2839,56,1,14,9,31,16
2840,34,6,15,7,29,16
2841,53,6,17,5,18,16
2842,43,4,15,1,32,16
2843,29,7,12,8,24,16
2844,46,10,21,4,32,16
2845,53,10,17,7,27,16
2846,42,4,11,8,20,16
2847,25,12,18,8,23,16
2848,40,4,20,7,24,16
2849,41,5,15,3,24,16
2850,42,3,24,4,18,16
2851,34,10,19,7,37,16
