StudentID,SleepHours,StressLevel,ParentalInvolvement,InternetAccessQuality
2532,9.512615594486274,5.580385120803946,Medium,Average
2533,6.310674894362874,5.006277670003525,Medium,Average
2534,7.760734419421992,4.144209846629823,Medium,Good
2535,6.5432121988478,5.487043164261798,Medium,Average
2536,8.240248959921129,5.488005996720443,Medium,Average
2537,5.922910350091723,5.145858202190727,High,Average
2538,6.782962580996588,4.051722275898928,Medium,Poor
2539,5.2035662768115785,2.2776699138665264,Medium,Good
2540,5.789679374952839,3.3038678787898847,High,Average
2541,7.342057759065729,4.911233206046905,Medium,Good
2542,7.293646385048429,4.739166046205671,Medium,Good
2543,9.593406023498979,8.483140401391502,Medium,Average
2544,8.624621692836055,5.722721489499051,Medium,Average
2545,6.013197468873907,2.480221337746691,Low,Average
2546,8.492825920870434,4.946015022477937,Medium,Good
2547,8.726559605033115,5.741137255983908,Medium,Good
2548,6.250160912572011,5.51352102963722,Low,Average
2549,7.910407726644974,7.49867435378356,Medium,Good
2550,5.493794997369218,5.688664111021705,Medium,Good
2551,8.327272021919866,4.5893319620832385,Low,Average
2552,4.984805988956321,3.648785240628148,Medium,Average
2553,7.433395185172265,5.508028956090927,Low,Average
2554,5.390052867952557,5.45644107787773,Medium,Poor
2555,8.571839031733829,3.6140163752539354,Medium,Average
2556,6.899030120911957,2.126297050437155,High,Poor
2557,6.880383160277906,2.8438372536302845,Medium,Average
2558,9.041750327853624,4.049924889433049,Medium,Good
2559,9.965266311832998,4.280970085330388,Medium,Average
2560,7.390268740582527,5.653226894155273,Medium,Average
2561,5.5550750166392255,3.060426432033325,Low,Good
2562,6.703004816201859,6.932684292446268,High,Average
2563,6.639139198711758,3.8725882820873916,Low,Good
2564,7.954672425417428,5.234453150288172,Medium,Good
2565,8.31706573365901,5.1092000152527834,Medium,Average
2566,7.001452093830694,3.4834839023080786,Medium,Average
2567,7.132179614968166,5.540081835890994,Medium,Average
2568,8.471067029119146,5.385188935483318,Medium,Average
2569,6.427742794553993,3.532349012598889,Low,Poor
2570,8.28179176511387,7.5678227349217355,Medium,Good
2571,7.247366320318466,2.731436024829346,High,Poor
2572,8.701262630765076,4.72308496966192,Medium,Average
2573,8.408925256773218,4.102809390683015,Medium,Good
2574,7.278542718760103,5.129085396562514,Low,Good
2575,8.250926370231722,4.23149607372477,Low,Good
2576,6.846365328924102,6.705385676779189,Medium,Good
2577,5.472031248951343,1.0,Low,Poor
2578,3.0164351588131812,6.837812606196895,Medium,Good
2579,5.191103066446744,5.121980287458637,Medium,Average
2580,6.802211612051857,5.820557619082533,Medium,Poor
2581,5.321658376856549,3.6309926190276043,High,Good
2582,7.748253601845007,5.472948559279921,Medium,Average
2583,6.119963059129176,4.057298724454576,Medium,Average
2584,7.1413709793777205,8.936826156786704,High,Average
2585,6.211915261220235,3.080863288914036,Medium,Good
2586,6.76191428511327,4.441796659588824,High,Average
2587,5.611604117002479,5.564287376277284,High,Average
2588,5.559381549380467,6.099240652991655,High,Poor
2589,7.629377050730555,6.031547944596282,Medium,Good
2590,6.950897060995423,3.0985914394155074,Medium,Good
2591,8.12582823820117,2.4992375982011295,Low,Average
2592,5.876484815177052,7.5859123785975475,Medium,Average
2593,6.4902709214991745,5.303485834959954,Low,Average
2594,6.865784267600023,4.888740376988869,Medium,Poor
2595,9.032152446437141,2.150589183530966,Medium,Good
2596,5.215211446723149,5.644488895252088,Medium,Good
2597,6.147688783147259,5.267366241080165,Low,Average
2598,5.1240595114344485,6.088734814560536,Medium,Average
2599,6.230408645457587,6.190207103217547,Low,Good
2600,8.140697189565808,5.217233673272999,Medium,Good
2601,7.240075038459409,4.794498565922962,Medium,Good
2602,7.086813093057706,4.620213897901476,Medium,Good
2603,4.462672484821154,4.672734232636436,Medium,Average
2604,5.89869025292197,9.213881530378272,Low,Average
2605,6.207322519582162,5.102678456450909,Medium,Poor
2606,8.803465845240085,4.918398619140816,Medium,Average
2607,9.117323005781252,6.1960355259849,Medium,Average
2608,4.245916696000526,2.9721206580433797,High,Good
2609,9.084751957738677,5.664693711512222,High,Average
2610,8.1671328385987,4.842466487244136,Medium,Poor
2611,6.956194944284391,4.926030344893667,Medium,Average
2612,9.148126720622708,5.609049417956646,High,Average
2613,7.5140133765246695,6.461182420517343,Medium,Poor
2614,6.030543843245259,4.083983259399815,Medium,Good
2615,7.851558047425419,5.297379026403498,High,Good
2616,8.803542690854389,6.267448823231531,Medium,Average
2617,6.376448567293805,7.7453862568817895,High,Good
2618,8.282045156861622,5.107856664416432,Medium,Good
2619,6.315258733978407,5.276382051150034,Medium,Average
2620,7.298912847135892,4.8370241946247585,Low,Good
2621,7.8755464955153025,3.340429955510273,Low,Poor
2622,5.378721513937266,4.342656650615855,Low,Average
2623,5.698860968051131,3.5831460489207703,Low,Poor
2624,5.291826238685239,5.438021395172996,Low,Average
2625,6.429280351138716,5.46801749367526,Medium,Good
2626,7.70333001117198,2.38235309555397,Medium,Average
2627,6.466872674325418,3.7781000802316473,Medium,Good
2628,7.125217670645832,5.387427731171872,Medium,Average
2629,7.035548945392553,5.559210739561205,Medium,Good
2630,7.782896588295605,6.286319046827555,Medium,Average
2631,5.166672028039524,6.454319254803748,Medium,Average
2632,7.273669768347879,5.916089633063397,High,Poor
2633,5.039196988485445,3.975768370681595,Medium,Average
2634,4.883332050593208,5.138504763433702,Low,Good
2635,6.717449292446885,6.4363043179673864,Medium,Average
2636,6.2235971710134725,3.759300665697851,Medium,Average
2637,7.055223324378678,2.9696274444407535,High,Good
2638,5.837402359591751,4.524525190792056,High,Good
2639,5.461563320947306,5.583825121651482,Medium,Average
2640,6.0567572624784445,5.622188151925419,High,Good
2641,8.050945035744064,5.9947917863298565,Medium,Good
2642,4.44230641762819,3.9102988954094524,Medium,Average
2643,7.608768523609238,5.6479655956273715,High,Average
2644,6.169480934661491,5.358091786488922,Medium,Poor
2645,6.1547253966924655,6.177754445970737,Low,Average
2646,10.170864102006972,4.441089430516171,High,Average
2647,7.999474061427541,2.0119424941744937,Low,Average
2648,7.945022703315202,4.485280399970477,Low,Average
2649,6.8939530953975705,4.450411831286333,Medium,Average
2650,4.607576946898231,5.776114509477196,Medium,Average
2651,7.476199856667913,4.566671318352398,Medium,Average
2652,5.3384505954507,4.743714384398681,Medium,Poor
2653,7.379900238444903,7.828528608076381,Low,Good
2654,5.1994635745694255,4.695421084878921,High,Average
2655,7.036980606872942,6.02506335636053,Medium,Good
2656,4.981575174524442,6.160679353603414,High,Average
2657,7.803421719830623,5.488755363839196,Medium,Good
2658,8.388277056065126,7.536026220012138,Low,Average
2659,7.596199327084579,5.116704235288561,Medium,Average
2660,5.958901203479351,2.0992445746933215,Low,Good
2661,5.8636289879642325,5.241375768632947,High,Average
2662,5.671220994993086,5.8042154096940815,High,Average
2663,4.795071153239212,5.373655384699681,Medium,Good
2664,7.894158708776588,3.4118030502938748,Medium,Good
2665,7.027555662727515,4.507099464297526,Medium,Average
2666,7.497675039168198,5.368138932491236,High,Average
2667,5.045367900548936,3.9244262426647385,High,Good
2668,5.561255287097407,5.366435457764803,Medium,Good
2669,7.007947214653838,1.6248427879270873,Medium,Good
2670,6.896608979333295,5.054963866258981,Medium,Good
2671,7.474467354577789,4.013687868377954,Low,Good
2672,7.924150936920123,4.480887608389372,Low,Good
2673,6.3769896456690836,6.911506929370622,Low,Good
2674,8.413041021236563,5.731117983846811,High,Good
2675,7.279686831735641,6.1588486961793105,Low,Average
2676,7.676312890114492,5.126496588840436,Low,Average
2677,6.279474383465094,8.46193833993622,Medium,Good
2678,6.978095361659879,6.246530825344024,Medium,Average
2679,7.201335604485272,4.647160331829391,Medium,Average
2680,6.898266088628199,4.551440680057858,High,Average
2681,5.5027784284810535,6.707234053994343,Medium,Average
2682,7.658521531899792,5.416015642365128,Medium,Good
2683,5.875453130844617,3.829479886500112,Low,Poor
2684,7.727249434730581,4.081687577769224,High,Average
2685,6.447687954479729,4.5771636451963635,High,Good
2686,6.3634747840987655,4.306618379785613,Medium,Average
2687,6.017789004313677,2.15870058742681,Medium,Poor
2688,5.640900150987728,5.277832139345319,Low,Good
2689,6.1029397165287165,6.624002254918037,Low,Good
2690,7.800159028984286,3.304246520586127,Low,Good
2691,6.339950053464071,3.264887464831676,Medium,Good
2692,7.650115057636357,5.344443321087361,Medium,Good
2693,6.939238743365415,4.744551347432265,Medium,Poor
2694,6.117501537640839,4.544105911403305,Medium,Poor
2695,5.398466564534983,5.850653082641461,Medium,Average
2696,7.7590052009941575,2.0383114839669294,Medium,Average
2697,7.440529482308312,5.410254202261095,Low,Average
2698,6.496736428397647,5.5487375362175735,Medium,Good
2699,7.101096845483171,3.608221345610607,High,Good
2700,6.297909132801668,5.082823960962731,Medium,Good
2701,6.949403612658747,3.582999229289074,Medium,Average
2702,5.849878808022996,4.101713008235622,Medium,Average
2703,6.48978339743977,6.4249484852541725,Medium,Good
2704,6.171976698811197,4.3057753594072805,Medium,Good
2705,7.710970246164084,6.699524551268059,Medium,Average
2706,7.53617158271745,4.973215544646914,Medium,Good
2707,8.945371694310648,5.752584574350246,Medium,Average
2708,6.011441538057566,5.083853975924353,Medium,Poor
2709,8.290086021626099,5.826374269853952,High,Good
2710,5.1183796578445655,2.924509019257847,Medium,Poor
2711,6.07849864504888,6.887826055162744,Low,Good
2712,6.6971992060903,5.168093170210411,Low,Poor
2713,6.642326500688443,6.154781109211306,Medium,Average
2714,6.911145440996441,2.4017475184571953,Medium,Good
2715,7.6195770301437085,4.037170519129826,High,Poor
2716,7.8566770668477615,4.11095990025376,Medium,Average
2717,9.024549832381279,7.189643056847821,Medium,Good
2718,9.124397400686526,3.932331235188904,High,Average
2719,7.1342666588518755,6.457496988741448,High,Average
2720,4.945220877568012,3.467481467845689,High,Good
2721,5.481268199428973,6.507978877142397,Low,Good
2722,6.879036919420863,6.38691887929612,Medium,Poor
2723,7.588907271688476,5.1126420919151645,High,Average
2724,5.719065452614056,6.020946163593271,High,Poor
2725,5.825426266905145,4.689279197018608,High,Average
2726,6.984595160049683,2.841736744025199,Medium,Average
2727,7.4611241649872015,4.049717298953404,Medium,Average
2728,5.953939545356409,3.338031943108334,Medium,Good
2729,8.468408951999354,7.077682182347215,High,Good
2730,6.512271439352169,5.976676856032849,High,Average
2731,5.8454078029111045,2.206931601996727,Medium,Good
2732,7.894321775648766,4.787873458437173,Medium,Good
2733,6.939995474375528,5.101831051409519,Low,Average
2734,5.4909563202576885,4.3741671050388025,Medium,Average
2735,8.701798149367779,6.571526088912114,Medium,Average
2736,6.47236200980451,4.713415294411982,Medium,Average
2737,6.870049327839205,7.128579774644361,High,Average
2738,8.645083053086275,5.687550172081053,Medium,Average
2739,6.315984042319615,5.884936706990043,Medium,Average
2740,5.746735895651634,6.344969140146531,Medium,Average
2741,6.227568894417825,3.8414265969568406,Medium,Good
2742,7.0547937014737485,3.7706573912050656,Medium,Good
2743,5.136020137323386,7.300215792485577,Medium,Average
2744,6.313867803068869,7.163041552253293,Low,Average
2745,6.733314328923451,7.245952349047023,High,Good
2746,8.350014497151067,6.652569141983388,Medium,Average
2747,6.232127637959422,4.259558016930978,Medium,Average
2748,7.733223363254293,3.5894853445853108,Medium,Average
2749,8.252621764064108,3.17734940651423,Medium,Average
2750,7.827658607856817,5.19825082520042,Medium,Average
2751,7.182096317657946,6.76637425104247,Low,Good
2752,7.4816278694137495,5.389114012999082,Medium,Good
2753,6.975512077211981,4.255855869112592,Medium,Good
2754,6.318832443428954,6.466814249600251,High,Poor
2755,7.8762699680281605,1.8393864222774554,High,Average
2756,5.857633084129388,6.116486472573952,Medium,Average
2757,6.648341370753183,2.9217043546523493,High,Average
2758,8.17250508314094,8.627602829257217,High,Poor
2759,6.296539500309765,2.5738539738969406,Low,Good
2760,6.3302958249342085,4.386784841973142,Medium,Good
2761,7.696113053953145,4.091516888120607,Medium,Poor
2762,9.458263589969366,3.54153260604124,Medium,Average
2763,4.993980372188537,5.509103337203579,Low,Good
2764,6.719606411878364,4.397533359985255,Medium,Good
2765,8.570034776013072,5.241689104215396,Medium,Average
2766,6.653627468549409,5.086067212763258,Medium,Average
2767,7.637683432372238,4.302867201086393,Medium,Good
2768,7.480073673329263,7.178497873830644,Medium,Average
2769,6.395987156135571,5.598134807028922,Low,Average
2770,7.450306098671402,5.992542754564667,Medium,Good
2771,7.752639143506545,4.9805172901887795,High,Average
2772,8.438238174866068,4.275072026499012,High,Average
2773,6.448216432317311,5.2928423478350854,Medium,Poor
2774,6.86699329920833,5.186506439964781,Low,Good
2775,9.211489096956438,6.512312290768355,Low,Poor
2776,7.349673797711885,6.325661803709114,Medium,Good
2777,5.606484421864161,4.21522072312705,Medium,Average
2778,8.581685093162053,4.216757758388326,Medium,Average
2779,9.020325712841363,4.16915206824117,Low,Poor
2780,6.753991849338744,4.438060446044176,Medium,Average
2781,6.94947473150847,6.1848158105294555,High,Average
2782,6.441469227479668,4.703783126493397,Medium,Good
2783,6.943343338024495,6.128728209924948,Medium,Average
2784,6.340030105593339,3.4892758177939505,Medium,Average
2785,8.37330141120959,4.3840940088776605,Medium,Average
2786,5.977328966099,3.4673818130124348,Medium,Good
2787,5.915307203594086,4.453933128898843,Medium,Average
2788,5.389233410976307,5.580556428115754,High,Good
2789,5.740288613352518,2.656560715938425,Low,Good
2790,8.023244374272132,4.726258809096075,Low,Average
2791,6.4856890492640815,2.6015387956658866,Medium,Good
2792,5.40694369313417,5.535015331104658,High,Good
2793,7.811475118843534,7.725655798604158,Low,Good
2794,6.683573302796211,2.897821419479286,Medium,Average
2795,6.441002619525478,4.0646082401907195,Medium,Average
2796,5.469976342456574,3.920789062875148,Low,Average
2797,7.523931758160071,2.377306678508462,Medium,Good
2798,8.342369119481518,3.31673484269643,Medium,Good
2799,7.009257731880913,2.190507029964616,Medium,Average
2800,7.12606085947428,5.401711495405694,Medium,Good
2801,7.73108099112482,4.470905643490689,Medium,Average
2802,8.035508199189492,5.25972842771314,Medium,Average
2803,5.916068048479619,4.346437265927975,Medium,Good
2804,7.2450534489108485,7.648728529076445,Low,Average
2805,8.4101820195907,3.9890997069965155,Low,Average
2806,5.90591768445468,7.525672572956898,Medium,Good
2807,6.515298082598312,6.398998257493233,Medium,Average
2808,7.221903096491847,2.3032007557763308,Medium,Good
2809,7.52985363296259,3.9074999442499894,Medium,Good
2810,5.652783471531663,4.709100939788611,Medium,Average
2811,8.646075570818025,6.212206320168934,Medium,Average
2812,7.486441262101957,6.028719846116474,Low,Good
2813,8.960483022462302,4.969164464709951,Low,Average
2814,7.995426946746217,7.580741796094554,Medium,Average
2815,10.433447525609537,6.388214750085064,Medium,Good
2816,6.658726352805524,3.7573223801854208,High,Average
2817,6.312076868478786,5.793199120682065,Low,Poor
2818,7.293519760788509,3.2469584136792733,Medium,Average
2819,5.932882027277561,5.407582710569086,Medium,Average
2820,5.103717934698151,8.305458590861136,Low,Good
2821,8.765338828295068,6.405745295118694,Medium,Good
2822,6.749400653171484,4.522307197129446,Medium,Average
2823,5.26351234670197,5.5128896288348574,Medium,Good
2824,8.261314421924919,6.388692663564698,Medium,Average
2825,6.5597666213685555,4.693933040310626,Medium,Average
2826,6.018396880898283,4.480500573172674,Medium,Average
2827,6.401965955165611,4.035425412298144,Medium,Average
2828,6.48019452763289,5.063195768257929,Low,Poor
2829,7.2523123283938915,6.927195481683311,Medium,Good
2830,9.673633687575517,5.322872688343973,Low,Average
2831,9.257281377235184,5.8035713139696465,Medium,Average
2832,6.568228917128341,6.022631894398109,Medium,Average
2833,7.262818585849573,4.393373988137705,Medium,Average
2834,7.9531853189304424,5.8981479736573545,Medium,Good
2835,7.053395468636077,4.981697512129063,Medium,Average
2836,6.33690630515459,4.846622864585246,High,Average
2837,7.02028724958277,4.252515921709872,High,Good
2838,5.417696769008714,5.497225614558282,Low,Poor
2839,7.288516758443803,6.722883177094349,Medium,Average
2840,6.369866134913705,3.0932581050074406,Medium,Average
2841,6.454424546057009,3.4389031467202686,Low,Good
2842,7.269798643307021,6.529309118574232,Medium,Good
2843,7.989431039504269,2.847308618886462,Low,Good
2844,7.545604565869303,4.423403889815505,Medium,Good
2845,8.109487171356408,5.444090967631385,Medium,Good
2846,6.1419720741197965,5.740789417953447,High,Average
2847,7.291681348819905,6.324123548343717,Medium,Average
2848,6.6491266775300195,2.939370668822691,High,Average
2849,6.209102432343033,3.8641112802266537,Medium,Good
2850,8.489492024910879,4.540492392528664,Medium,Good
2851,5.972899571064997,2.9219617164001375,Medium,Good
2852,7.745529202233357,6.324245719359653,High,Poor
2853,7.207718786479521,3.6364577267083544,Medium,Poor
2854,6.072281430556262,6.184565609302106,Medium,Good
2855,6.857023821574436,6.0680436843171845,High,Good
2856,7.3071005047037,4.551801127621502,Medium,Average
2857,6.270912691858835,5.127809757158636,Medium,Poor
2858,6.435759147809672,4.879910899967312,Medium,Good
2859,6.380038940534044,4.318075610308899,Medium,Poor
2860,5.130263617207246,5.545206343007153,Medium,Average
2861,6.3127941631771645,5.10430658379196,Medium,Good
2862,7.400966177215547,4.409239928701575,Medium,Average
2863,8.151137562667609,4.452463773592985,Low,Good
2864,5.505918564975989,5.740308860916459,Medium,Good
2865,8.300628931783772,4.209726981711551,Low,Good
2866,6.160589375360515,4.61702375959014,Low,Poor
2867,7.668678364206206,5.269074411085809,Medium,Average
2868,6.195314669620017,3.4559888023877727,Medium,Good
2869,7.080392671568702,7.987831493028337,Low,Poor
2870,5.06766108199039,6.937627791784234,Medium,Average
2871,6.756887107256477,5.852550308817495,Medium,Average
2872,8.048213654010453,3.2517778987096126,Low,Good
2873,7.694962704565281,7.347097283901162,Medium,Good
2874,7.351426735081739,7.819409669892404,Low,Average
2875,7.433926922926484,5.134485862700486,Medium,Average
2876,8.950950347021934,6.176328549753883,Medium,Average
2877,4.375130093876425,6.774432639561871,Medium,Good
2878,7.064764544496118,5.165289454569003,Low,Poor
2879,4.942013398243644,1.9150026907019049,Medium,Average
2880,8.460672700452651,4.728989401391963,Medium,Good
2881,7.807541368520338,5.867792430333913,Low,Good
2882,8.3445759333822,5.259386813767011,Medium,Average
2883,7.676806260387929,6.297169387010282,Low,Good
2884,6.912002269794336,5.474812232248749,Low,Good
2885,7.264434909015909,5.438956065674941,Medium,Good
2886,4.909394360890442,6.580429960798013,Low,Good
2887,5.389049284025598,3.0964400654411257,High,Average
2888,5.70227028836183,6.855235440039838,Low,Average
2889,6.96123454576784,5.508335463136525,Medium,Average
2890,6.563298989656758,8.357497637430104,Medium,Good
2891,6.417780396812853,7.75724938511675,High,Good
2892,7.514133173258759,4.4874228341659235,Medium,Good
2893,5.57335670265563,3.5380923528946875,Low,Average
2894,4.886334211981437,6.347424407530628,High,Average
2895,7.361253944476026,3.646374482571308,Medium,Average
2896,7.362253599406395,5.586467152779284,Medium,Average
2897,6.923130243736157,5.799157714947567,Medium,Average
2898,6.787049569983537,4.998128392756363,Medium,Poor
2899,7.27710869399967,6.273967953250667,Medium,Good
2900,8.49195814777303,6.834679469226778,Medium,Average
2901,7.515835538695748,5.76314680369328,Low,Good
2902,6.587153022112434,5.89874525536682,Low,Average
2903,8.203852241678888,7.1289390794901415,Medium,Good
2904,7.022462683273649,3.792520283087332,Medium,Good
2905,6.894533713178432,6.686955192767469,Medium,Average
2906,5.600867008177075,5.070414646028995,Low,Average
2907,6.009752776929107,5.213628151342784,Medium,Good
2908,7.3341610440094716,3.345229350647444,Medium,Good
2909,6.341853377093852,4.2400501261701935,High,Average
2910,7.79949775427629,7.764835496442894,Medium,Average
2911,7.515199038450097,6.175581789272224,High,Good
2912,7.768769774261593,5.211149027058115,Medium,Average
2913,8.675774525049585,5.279914479175316,Medium,Average
2914,7.043184387029229,5.912170029482891,Medium,Average
2915,5.058896522460159,3.7884896541521984,Medium,Good
2916,6.4996201110793255,6.402814370826956,Medium,Good
2917,7.1386926988041735,6.219748734932016,Medium,Poor
2918,7.249483971475069,3.6686112956966026,Medium,Poor
2919,6.519554991567635,5.798016254448119,Medium,Good
2920,6.352306194174767,7.028589724659041,Low,Average
2921,6.351819884992327,2.245634316781174,Medium,Good
2922,7.725513037522217,5.616273886787183,Medium,Average
2923,8.356994651505318,7.400841631829231,High,Average
2924,9.617349843899744,3.101272102816884,Medium,Good
2925,6.332861213513698,6.295078973391696,Medium,Average
2926,6.524864084695331,4.0785851176468615,Medium,Poor
2927,7.440936551702433,6.2050956597760365,Medium,Good
2928,9.249798845193327,4.634800513319338,Medium,Average
2929,5.99549028423368,4.371287358678423,Medium,Average
2930,7.164682814382046,2.499689312729984,Medium,Average
2931,8.172350841445974,4.141127924992055,Low,Poor
2932,9.185374907402036,3.521605493413026,Medium,Average
2933,6.387620329229496,4.5172775397516585,High,Good
2934,6.091308897103148,1.510210450070495,Low,Good
2935,6.191907846109191,6.662279156671163,Low,Average
2936,7.902348566720381,2.781895047123506,Medium,Good
2937,9.352158432697754,5.751616563929874,Low,Average
2938,6.204269170891342,6.465345809261046,Medium,Average
2939,6.800208417955677,3.8691863148007917,Medium,Average
2940,6.465424558065027,2.813079401808103,Medium,Average
2941,7.340117844024305,4.0532193560501115,Low,Good
2942,6.9016237126942865,3.994083737892625,Low,Good
2943,8.454783553594915,6.136864206387349,Medium,Average
2944,7.8187297251209245,4.485762165098608,Low,Average
2945,6.654252422161822,3.401222134515942,Medium,Average
2946,6.461352577866371,5.850618440358561,Medium,Good
2947,6.937808913521312,2.6175237322616525,Low,Good
2948,7.31065101048056,5.593612895619828,Medium,Average
2949,7.48384976814033,5.165548920293649,Medium,Good
2950,6.216118581873499,4.5213776391107725,Medium,Good
2951,4.662839340042371,2.9599023082486706,High,Good
2952,8.824273185942152,6.236684350246577,Medium,Good
2953,7.852818142046462,6.785418818782576,High,Average
2954,9.25715849673007,4.882511117296563,High,Average
2955,6.877965808743138,8.20765636560015,Medium,Average
2956,6.507360895269531,5.049102386779717,Low,Average
2957,4.801038356806174,6.906694585103702,High,Good
2958,5.705253462860698,3.124990371887939,Medium,Good
2959,8.046741763529743,5.335776127425497,Low,Average
2960,9.903070790340934,4.489300599532569,Medium,Average
2961,4.9699876432266965,7.740296722951813,Medium,Average
2962,9.513428262813694,5.416945753923324,Medium,Good
2963,6.604655512907712,6.273846659675549,Medium,Good
2964,7.995583117423475,7.074123835003498,High,Average
2965,7.946448570595993,3.809021738609619,High,Average
2966,7.74263279342463,4.41973702790552,Medium,Good
2967,7.696899130847309,4.547165337314103,Low,Average
2968,5.83000921323301,4.8256687318825096,Low,Poor
2969,7.108898371209859,6.108763683042643,Medium,Average
2970,7.574323052003306,7.138507394410213,Low,Good
2971,7.26151577211798,5.513482717267937,Medium,Average
2972,7.782184848798895,8.078874840704986,Medium,Average
2973,7.318602249325104,6.152778449698434,Medium,Average
2974,6.445134969687344,7.11252048409496,Medium,Good
2975,7.379507663752376,5.635625222782838,Low,Average
2976,9.008889005671799,4.2942570986383615,High,Average
2977,7.1446359888784805,6.321989043940449,Medium,Average
2978,5.94580779198691,6.338295570573555,Low,Average
2979,7.629381204831056,4.490361885799863,Medium,Good
2980,6.723035130741178,4.364616637063419,Low,Average
2981,7.102888317990103,6.8758379476651985,Medium,Good
2982,4.569547190550872,4.4415379080218145,High,Good
2983,7.9841078103538585,4.382715690524216,Medium,Average
2984,8.835127725599929,3.9209713576755147,High,Average
2985,7.11059192125814,6.325055806642384,Medium,Average
2986,8.150244379334213,4.976114182481038,Low,Average
2987,6.377424466509026,7.151208492146406,Medium,Good
2988,5.2824251298048885,2.420911863666766,Low,Average
2989,7.728355653080236,5.175555303391578,Medium,Average
2990,7.945869875140988,4.705762697028318,Medium,Average
2991,4.941078941541033,4.399059873347324,Medium,Average
2992,8.858494317433566,6.005958130149237,Medium,Good
2993,6.722519700107552,4.498313385758391,Medium,Good
2994,6.167068826852857,2.8589950854103896,Medium,Average
2995,7.621859816318487,4.264075621406072,Low,Average
2996,5.776894105803476,4.230448278209776,Medium,Good
2997,6.354290171939807,4.337683371250464,High,Good
2998,6.134449609201413,3.4560015759940192,Medium,Average
2999,7.2328755925694574,8.438697415319893,Medium,Average
3000,6.612171099462018,2.5158095939090765,Low,Good
3001,7.785952960891488,2.260237677992988,High,Average
3002,8.591873081512663,5.262224690865892,Medium,Good
3003,6.752687635492771,4.64341919781632,Low,Average
3004,7.765646910309664,6.648756786371225,High,Average
3005,9.497754836181162,3.4872292715256146,Low,Average
3006,7.127202179882517,5.305896515241079,High,Good
3007,6.194385613864691,7.607258130027189,Medium,Good
3008,6.684871914800932,5.943758157316008,High,Good
3009,9.402076511716196,6.453658062400086,Medium,Good
3010,5.5880558916268726,5.762531496813013,Medium,Good
3011,8.243639747191999,5.4939867487524285,Medium,Average
3012,7.676967902263197,4.232513695931129,Medium,Good
3013,7.639377010217264,6.118982719080051,High,Good
3014,7.600554903125683,2.7016207015773333,Medium,Poor
3015,5.844082515320908,6.387124357409125,Medium,Good
3016,7.028101008535035,5.950655567307517,Low,Good
3017,8.29702220126428,5.458508563697329,Medium,Average
3018,5.038719543628607,2.476143244495874,Low,Average
3019,10.050134824041596,7.683858396193442,Medium,Poor
3020,8.143338183757685,5.663149571463089,Medium,Average
3021,6.447128391228017,3.1386811461351605,High,Average
3022,9.053665619725589,5.471810748755191,Medium,Good
3023,6.8122763421249966,4.431683529794776,Low,Good
3024,6.773149552407325,4.5864518162840255,Low,Average
3025,5.95534222790416,1.931262216657161,Medium,Good
3026,7.751311260334879,2.9299784456920333,Low,Good
3027,5.807313527264712,4.266529967330793,Medium,Good
3028,6.347808955214415,5.183542994715378,Low,Average
3029,5.629834532102931,5.601788557408126,Medium,Good
3030,9.83948343269066,3.8570812796834137,Medium,Good
3031,6.798799392831819,5.801608340402495,Medium,Good
3032,5.591253114828084,2.0075388215332977,Medium,Good
3033,6.883728032771242,4.820686993310008,Medium,Good
3034,5.464354912435568,6.815574676887298,Medium,Good
3035,8.485597557707273,4.854991338163302,Low,Good
3036,7.433529554635858,6.265081881347235,High,Average
3037,6.818415235926358,6.294921250761717,Medium,Good
3038,5.6145578779150185,5.775239261106551,Medium,Average
3039,7.9806275795101795,5.006789417079167,Low,Good
3040,7.641393041420086,2.5189102196720428,Medium,Average
3041,4.805572020338875,7.439036664624059,High,Average
3042,6.104923226393867,4.1031655114532075,Low,Good
3043,6.867495309765602,5.70815035313253,High,Good
3044,7.786746556569181,3.316541815713943,Medium,Average
3045,6.27111808635402,6.011598870819462,Medium,Average
3046,6.118227650429254,4.298859797064269,Medium,Good
3047,6.328781380607446,3.6534559487540577,Medium,Average
3048,5.768323440453412,3.549196878660192,Medium,Average
3049,7.7083301030667375,7.219394370306425,Medium,Good
3050,8.481007232624453,3.0840684840703556,Medium,Average
3051,5.644258893802876,5.5130619429201895,Low,Good
3052,8.550922402935834,3.983124847214798,Low,Good
3053,7.286216687588798,6.773669297438456,Medium,Average
3054,9.737533682399535,5.268253648079571,Medium,Average
3055,8.867173354129374,2.7856232019395772,Medium,Average
3056,6.9146043231354835,3.3930451466235287,High,Good
3057,6.14822026634299,3.7040538624013135,Medium,Good
3058,7.161204574716603,4.53724795655345,Medium,Poor
3059,5.422366465638403,3.8566485042547405,High,Good
3060,6.602611705372768,5.950658196609044,Medium,Average
3061,6.615916594593484,5.946445373077991,Medium,Average
3062,7.766661012884888,4.419162898837945,High,Good
3063,7.470037127244971,3.4684024729592213,Medium,Average
3064,9.051337162774862,4.376884402547934,Medium,Poor
3065,7.307966366724514,8.75817926284111,High,Average
3066,8.144251772915025,4.985695394485248,Low,Average
3067,5.911502266301673,3.914999752886784,Medium,Good
3068,6.229660729686224,5.163767130251453,High,Average
3069,6.272182807001963,5.951105236098701,Low,Good
3070,7.776652198203541,6.888395264579183,High,Average
3071,9.109110555902346,6.3496492397609146,Low,Average
